,GEM Plant ID,GEM Asset name (English),Asset name (other language),Alternative asset name(s),SFI ID,LeadIT Project ID,Coordinates,Coordinate accuracy,GEM wiki page,Municipality,Subnational unit,Country/Area,Cement Capacity (millions metric tonnes per annum),Clinker Capacity (millions metric tonnes per annum),Majority Cement Type,Cement Color,Operating status,Start date,Owner name (English),Owner name (other language),Owner Entity ID,Parent,Parent Entity ID,Plant type,Production type,CCS/CCUS,Alternative Fuel,Clay Calcination,Alternative_to_reduce_GHG,Region,latitude,longitude,geometry,climactor_id,GDAM_id,entity_type,GID_1,which_boundaries,within_target_boundaries,GID,GID_2,GID_3,GID_4,GID_5
2403,P100000124747,Oudomxay Jiangge Namor Cement Plant,,,,,"20.884624, 101.784446",exact,https://www.gem.wiki/Oudomxay_Jiangge_Namor_Cement_Plant,Na Mor,Oudomxay,Laos,1.65,,,,operating,2019,Oudomxay Jiangge Cement Sole Co Ltd [100.0%],,E100002007353 [100.0%],Oudomxay Jiangge Cement Sole Co Ltd [100.0%],E100002007353 [100.0%],integrated,,,,,0,South-Eastern Asia,20.884624,101.784446,POINT (101.784446 20.884624),,,,,,0,,,,,
2404,P100000124748,Hongshi Hin Huep Cement Plant,,,,,"18.728581, 102.296555",exact,https://www.gem.wiki/Hongshi_Hin_Huep_Cement_Plant,Hin huep,Vientiane,Laos,1.65,1.825,,,operating,2018,Hongshi Holding Group Co Ltd [100.0%],,E100002006816 [100.0%],Hongshi Holding Group Co Ltd [100.0%],E100002006816 [100.0%],integrated,,,,,0,South-Eastern Asia,18.728581,102.296555,POINT (102.296555 18.728581),,,,,,0,,,,,
2405,P100000124749,Lao Cement Xiengkhougang Zeda Cement Plant,,,,,"19.429027, 103.542376",approximate,https://www.gem.wiki/Lao_Cement_Xiengkhougang_Zeda_Cement_Plant,,Xiengkhougang,Laos,,,,,,,Lao Cement Xiengkhougang Zeda [100.0%],,E100002007082 [100.0%],Lao Cement Xiengkhougang Zeda [100.0%],E100002007082 [100.0%],,,,,,0,South-Eastern Asia,19.429027,103.542376,POINT (103.542376 19.429027),,,,,,0,,,,,
2406,P100000124750,Lao-Savannakhet Cement Plant,,,,,"16.705297, 105.211220",exact,https://www.gem.wiki/Lao-Savannakhet_Cement_Plant,Ban Viengsai,Savannakhet,Laos,1.5,,,,operating,2004,Lao-Savannakhet Cement Co Ltd [100.0%],,E100002007083 [100.0%],Lao-Savannakhet Cement Co Ltd [100.0%],E100002007083 [100.0%],,,,,,0,South-Eastern Asia,16.705297,105.21122,POINT (105.21122 16.705297),,,,,,0,,,,,
2407,P100000124751,Souksomboun Vientiane Cement Plant,,,,,"17.967783, 102.628081",approximate,https://www.gem.wiki/Souksomboun_Vientiane_Cement_Plant,,Vientiane,Laos,,,,,,,Souksomboun Group [100.0%],,E100002006319 [100.0%],Souksomboun Group [100.0%],E100002006319 [100.0%],,,,,,0,South-Eastern Asia,17.967783,102.628081,POINT (102.628081 17.967783),,,,,,0,,,,,
2408,P100000125226,Vientiane Conch Cement Plant,,,,,"17.967783, 102.628081",approximate,https://www.gem.wiki/Vientiane_Conch_Cement_Plant,,Vientiane,Laos,1.825,,,,construction,,Vientiane Conch Cement Co Ltd [100.0%],,E100002006007 [100.0%],Anhui Conch Cement Co Ltd [75.0%]; unknown [25.0%],E100000179513 [75.0%]; E100000132388 [25.0%],,,,,,0,South-Eastern Asia,17.967783,102.628081,POINT (102.628081 17.967783),,,,,,0,,,,,
2409,P100000125227,Wanrong Cement Plant I,,,,,"18.867810, 102.491632",approximate,https://www.gem.wiki/Wanrong_Cement_Plant_I,Vang Vieng,Vientiane,Laos,0.078,,,,operating,1994,,,E100000132388 [unknown%],,E100000132388,integrated,,,,,0,South-Eastern Asia,18.86781,102.491632,POINT (102.491632 18.86781),,,,,,0,,,,,
2410,P100000125228,Wanrong Cement Plant II,,,,,"18.867810, 102.491632",approximate,https://www.gem.wiki/Wanrong_Cement_Plant_II,Vang Vieng,Vientiane,Laos,0.2,,,,operating,2002,,,E100000132388 [unknown%],,E100000132388,integrated,,,,,0,South-Eastern Asia,18.86781,102.491632,POINT (102.491632 18.86781),,,,,,0,,,,,
2411,P100000125229,Wanrong Cement Plant III,,,,,"18.929937, 102.449898",approximate,https://www.gem.wiki/Wanrong_Cement_Plant_III,,Savannakhet,Laos,0.2,,,,operating,2003,,,E100000132388 [unknown%],,E100000132388,integrated,,,,,0,South-Eastern Asia,18.929937,102.449898,POINT (102.449898 18.929937),,,,,,0,,,,,
2412,P100000125230,Yunnan Energy Jixiang Cement Plant,,,,,"17.372261, 105.113225",approximate,https://www.gem.wiki/Yunnan_Energy_Jixiang_Cement_Plant,,Khammouane,Laos,1,,,,operating,2015,,,E100000132388 [unknown%],,E100000132388,integrated,,,,,0,South-Eastern Asia,17.372261,105.113225,POINT (105.113225 17.372261),,,,,,0,,,,,
2413,P100000125231,Conch Luang Prabang Cement Plant II,,,,,"20.632841, 102.469808",approximate,https://www.gem.wiki/Conch_Luang_Prabang_Cement_Plant_II,Nam Bark,Luang Prabang,Laos,0.27,,,,operating,,Luang Prabang Conch Cement Co [100.0%],,E100002007132 [100.0%],Anhui Conch Cement Co Ltd [unknown%],E100000179513 [unknown%],integrated,,,,,0,South-Eastern Asia,20.632841,102.469808,POINT (102.469808 20.632841),,,,,,0,,,,,
2414,P100000125232,Powerchina Khammouane Cement Plant,,,,,"17.520084, 105.271570",approximate,https://www.gem.wiki/Powerchina_Khammouane_Cement_Plant,,Khammouane,Laos,1,,,,operating,,Powerchina Resources Ltd [100.0%],,E100001010748 [100.0%],Power Construction Corporation of China Ltd [100.0%],E100000000247 [100.0%],integrated,,,,,0,South-Eastern Asia,17.520084,105.27157,POINT (105.27157 17.520084),,,,,,0,,,,,
2415,P100000126471,Broceni Cement Plant,,,GACTLVA0001,,"56.690438, 22.592611",exact,https://www.gem.wiki/Broceni_Cement_Plant,Broceni,Kurzeme region,Latvia,1.6,1.1,opc,grey,operating,1938,SCHWENK Latvija SIA [100.0%],,E100002006926 [100.0%],EQS Group GmbH [unknown%]; SCHWENK Geschäftsführungs GmbH [unknown%],E100002006927 [unknown%]; E100002006774 [unknown%],integrated,dry,yes,yes,no,1,Northern Europe,56.690438,22.592611,POINT (22.592611 56.690438),4be7de60044423e3,LVA.46,Region,LVA.46,GID_1,1,GID_1,,,,
2416,P100000127025,Holcim Chekka Cement Plant,مصنع هولسيم للاسمنت (Arabic),,GACTLBN0001,,"34.306352, 35.723445",exact,https://www.gem.wiki/Holcim_Chekka_Cement_Plant,Chekka,Keserwan-Jbeil Governorate,Lebanon,2.8,,opc,both,operating,1931,Holcim (Liban) SAL [100.0%],,E100002005838 [100.0%],Holcim (Liban) SAL [100.0%],E100002005838 [100.0%],integrated,dry,no,no,no,0,,34.306352,35.723445,POINT (35.723445 34.306352),,,,,,0,,,,,
2417,P100000127026,Sebline Cement Plant,ترابة سبلين (Arabic),,GACTLBN0002,,"33.628130, 35.422232",exact,https://www.gem.wiki/Sebline_Cement_Plant,Sebline,Mount Lebanon Governorate,Lebanon,1.35,1.241,opc,grey,operating,1987,Ciment de Sibline SAL [100.0%],,E100002006191 [100.0%],Semapa - Sociedade de Investimento e Gestão SGPS SA [51.0%]; unknown [49.0%],E100000000838 [51.0%]; E100000132388 [49.0%],integrated,dry,no,yes,no,1,,33.62813,35.422232,POINT (35.422232 33.62813),,,,,,0,,,,,
2418,P100000127027,Al Sabaa Chekka Cement Plant,اسمنت السبع (Arabic),Al Sabeh Cement,GACTLBN0003,,"34.335342, 35.731110",exact,https://www.gem.wiki/Al_Sabaa_Chekka_Cement_Plant,Chekka,Keserwan-Jbeil Governorate,Lebanon,3,2.4,opc,grey,operating,1953,Cimenterie Nationale SAL [100.0%],,E100002006198 [100.0%],Cimenterie Nationale SAL [100.0%],E100002006198 [100.0%],integrated,dry,no,no,no,0,,34.335342,35.73111,POINT (35.73111 34.335342),,,,,,0,,,,,
2419,P100000125363,Maseru Cement Plant,,,GACTLSO0001,,"-29.298702, 27.467536",exact,https://www.gem.wiki/Maseru_Cement_Plant,Maseru,Maseru,Lesotho,0.2,,,,operating,2017,Afrisam (South Africa) Pty Ltd [100.0%],,E100002005114 [100.0%],Rand Merchant Bank [32.0%]; Nedbank Group Ltd [17.2%]; small shareholder(s) [15.2%]; ABSA Group Ltd [12.4%]; Standard Bank Group Ltd [10.3%]; Old Mutual Specialised Finance Pty Ltd [7.7%]; Ninety One Group [5.8%],E100002005128 [32.0%]; E100002005129 [17.2%]; E100001015587 [15.2%]; E100002005130 [12.4%]; E100001016501 [10.3%]; E100002005131 [7.7%]; E100002005132 [5.8%],grinding,,,,,0,Sub-Saharan Africa,-29.298702,27.467536,POINT (27.467536 -29.298702),,,,,,0,,,,,
2420,P100000125362,CEMENCO Monrovia Cement Plant,,,GACTLBR0001,,"6.340160, -10.788379",exact,https://www.gem.wiki/CEMENCO_Monrovia_Cement_Plant,Monrovia,Montserrado,Liberia,0.5,,opc,,operating,1968,Liberia Cement Corp Ltd [100.0%],,E100002007105 [100.0%],Heidelberg Materials AG [81.7%]; unknown [18.3%],E100000000414 [81.7%]; E100000132388 [18.3%],grinding,,,,,0,Sub-Saharan Africa,6.34016,-10.788379,POINT (-10.788379 6.34016),,,,,,0,,,,,
2421,P100000127595,Fouta Monrovia Cement Plant,,,,,"6.293104, -10.773155",approximate,https://www.gem.wiki/Fouta_Monrovia_Cement_Plant,Monrovia,Montserrado,Liberia,0.35,,,,announced,,Fouta Cement Corp [unknown%],,E100002015604 [unknown%],Fouta Corp [unknown%],E100002015605 [unknown%],grinding,,,,,0,Sub-Saharan Africa,6.293104,-10.773155,POINT (-10.773155 6.293104),,,,,,0,,,,,
2422,P100000127596,Star Cement Monrovia Plant,,,,,"6.293104, -10.773156",approximate,https://www.gem.wiki/Star_Cement_Monrovia_Plant,Monrovia,Montserrado,Liberia,0.6,,,,announced,,Star Cement Corp [unknown%],,E100002015798 [unknown%],Star Cement Corp [unknown%],E100002015798 [unknown%],,,,,,0,Sub-Saharan Africa,6.293104,-10.773156,POINT (-10.773156 6.293104),,,,,,0,,,,,
2423,P100000124523,Souk Al-Khamis Cement Plant, مصنع الاسمنت - سوق الخميس (Arabic),,,,"32.386693, 13.234992",exact,https://www.gem.wiki/Souk_Al-Khamis_Cement_Plant,Souk Al-Khamis,Tarabulus,Libya,1,0.95,opc,grey,operating,1974,Al Ahlia Cement Co [100.0%],,E100002005200 [100.0%],National Investment Co [65.4%]; Economic and Social Development Fund [24.1%]; small shareholder(s) [8.6%],E100002005202 [65.4%]; E100002005203 [24.1%]; E100001015587 [8.6%],integrated,dry,no,no,no,0,Northern Africa,32.386693,13.234992,POINT (13.234992 32.386693),,,,,,0,,,,,
2424,P100000125448,Al Ahlia Khoms Cement Plant 1,مصنع إسمنت المرقب (Arabic),Al-Margeb Cement Factory,GACTLBY0001,,"32.633695, 14.221726",exact,https://www.gem.wiki/Al_Ahlia_Khoms_Cement_Plant_1,Khoms,Misrata,Libya,0.33,0.33,opc,grey,operating,1968,Al Ahlia Cement Co [100.0%],,E100002005200 [100.0%],National Investment Co [65.4%]; Economic and Social Development Fund [24.1%]; small shareholder(s) [8.6%],E100002005202 [65.4%]; E100002005203 [24.1%]; E100001015587 [8.6%],integrated,dry,no,no,no,0,Northern Africa,32.633695,14.221726,POINT (14.221726 32.633695),,,,,,0,,,,,
2425,P100000125450,Al Ahlia Khoms Cement Plant 2,مصنع اسمنت لبدة (Arabic),Lebda Cement Factory,GACTLBY0002,,"32.520462, 14.325076",exact,https://www.gem.wiki/Al_Ahlia_Khoms_Cement_Plant_2,Khoms,Misrata,Libya,1,0.95,opc,grey,operating,1976,Al Ahlia Cement Co [100.0%],,E100002005200 [100.0%],National Investment Co [65.4%]; Economic and Social Development Fund [24.1%]; small shareholder(s) [8.6%],E100002005202 [65.4%]; E100002005203 [24.1%]; E100001015587 [8.6%],integrated,dry,no,no,no,0,Northern Africa,32.520462,14.325076,POINT (14.325076 32.520462),,,,,,0,,,,,
2426,P100000125451,AHCC Zliten Cement Plant,مصنع زليتن للإسمن (Arabic),,GACTLBY0003,,"32.423446, 14.485753",exact,https://www.gem.wiki/AHCC_Zliten_Cement_Plant,Zliten,Misrata,Libya,2,1.33,opc,grey,operating,1980,Al Ahlia Cement Co [100.0%],,E100002005200 [100.0%],National Investment Co [65.4%]; Economic and Social Development Fund [24.1%]; small shareholder(s) [8.6%],E100002005202 [65.4%]; E100002005203 [24.1%]; E100001015587 [8.6%],integrated,dry,no,no,no,0,Northern Africa,32.423446,14.485753,POINT (14.485753 32.423446),,,,,,0,,,,,
2427,P100000125474,Benghazi Cement Plant,مصنع الهواري - بنغازي (Arabic),Al Hawari - Benghazi plants,GACTLBY0004,,"32.005952, 20.134145",exact,https://www.gem.wiki/Benghazi_Cement_Plant,Benghazi,Banghazi,Libya,1.6,,blended,grey,operating,1968,Libyan Cement Co [100.0%],,E100002007106 [100.0%],unknown [10.0%]; Economic and Social Development Fund; Libya Holdings Group Ltd,E100000132388 [10.0%]; E100002005203; E100002007109,integrated,dry,no,no,no,0,Northern Africa,32.005952,20.134145,POINT (20.134145 32.005952),,,,,,0,,,,,
2428,P100000125659,Matrubah Cement Plant,مصنع إسمنت مرتوبة (Arabic),Al Fataiah plant,GACTLBY0005,,"32.615722, 22.727524",exact,https://www.gem.wiki/Matrubah_Cement_Plant,Matrubah,Darnah,Libya,1,,blended,grey,operating,1984,Libyan Cement Co [100.0%],,E100002007106 [100.0%],unknown [10.0%]; Economic and Social Development Fund; Libya Holdings Group Ltd,E100000132388 [10.0%]; E100002005203; E100002007109,integrated,dry,no,no,no,0,Northern Africa,32.615722,22.727524,POINT (22.727524 32.615722),,,,,,0,,,,,
2429,P100000125800,AUCC Zliten Cement Plant,مصنع اسمنت البرج (Arabic),Al Burj Cement Compnay,GACTLBY0006,,"32.383012, 14.500124",exact,https://www.gem.wiki/AUCC_Zliten_Cement_Plant,Zliten,Misrata,Libya,1.4,,,,mothballed,,Arab Union Contracting Co [100.0%],,E100002005582 [100.0%],Arab Union Contracting Co [100.0%],E100002005582 [100.0%],integrated,dry,no,no,no,0,Northern Africa,32.383012,14.500124,POINT (14.500124 32.383012),,,,,,0,,,,,
2430,P100000127597,Misrata Cement Plant,,,,,"32.337236, 15.094204",approximate,https://www.gem.wiki/Misrata_Cement_Plant,,Misrata,Libya,4,,,,construction,,Libya Africa Investment Portfolio [unknown%],,E100002015720 [unknown%],Libyan Investment Authority [unknown%],E100002004326 [unknown%],,,,,,0,Northern Africa,32.337236,15.094204,POINT (15.094204 32.337236),,,,,,0,,,,,
2431,P100000127598,Tobruk Cement Plant,,Al-Shahba Cement Plant,,,"32.068963, 23.939235",approximate,https://www.gem.wiki/Tobruk_Cement_Plant,Tobruk,Al Butnan,Libya,1,,,,construction,,Al-Shahba Cement Co [unknown%],,E100002015373 [unknown%],Al-Shahba Cement Co [unknown%],E100002015373 [unknown%],,,,,,0,Northern Africa,32.068963,23.939235,POINT (23.939235 32.068963),,,,,,0,,,,,
2432,P100000127599,Nalut Cement Plant,مصنع نالوت للإسمنت (Arabic),,,,"31.804880, 10.953232",exact,https://www.gem.wiki/Nalut_Cement_Plant,Al Khirabh,Nalut,Libya,1.4,,,,mothballed,,,,E100000132388 [unknown%],,E100000132388,,,,,,0,Northern Africa,31.80488,10.953232,POINT (10.953232 31.80488),,,,,,0,,,,,
2433,P100000126472,Akmene Cement Plant,,,GACTLTU0001,,"56.314286, 22.917227",exact,https://www.gem.wiki/Akmene_Cement_Plant,Naujoji Akmenė,Siauliai,Lithuania,1,1.5,opc,grey,operating,1952,Akmenes Cementas AB [100.0%],,E100002005195 [100.0%],unknown [3.0%]; SCHWENK Geschäftsführungs GmbH,E100000132388 [3.0%]; E100002006774,integrated,dry,yes,yes,no,1,Northern Europe,56.314286,22.917227,POINT (22.917227 56.314286),,,,,,0,,,,,
2434,P100000126473,Rumelange Cement Plant,,,GACTLUX0001,,"49.465844, 6.006874",exact,https://www.gem.wiki/Rumelange_Cement_Plant,Rumelange,Luxembourg District,Luxembourg,0.05,1,blended,grey,operating,1984,Cimalux SA [100.0%],,E100002006173 [100.0%],Buzzi SpA [98.4%]; unknown [1.6%],E100002005243 [98.4%]; E100000132388 [1.6%],integrated,dry,no,no,no,0,Western Europe,49.465844,6.006874,POINT (6.006874 49.465844),,,,,,0,,,,,
2435,P100000126474,Esch Sur Alzette Cement Plant,,,GACTLUX0002,,"49.514265, 5.998773",exact,https://www.gem.wiki/Esch_Sur_Alzette_Cement_Plant,Esch Sur Alzette,Luxembourg District,Luxembourg,1.4,,blended,grey,operating,1912,Cimalux SA [100.0%],,E100002006173 [100.0%],Buzzi SpA [98.4%]; unknown [1.6%],E100002005243 [98.4%]; E100000132388 [1.6%],grinding,,,,,0,Western Europe,49.514265,5.998773,POINT (5.998773 49.514265),,,,,,0,,,,,
2436,P100000124752,Macau Cement Ka-Ho Cement Plant,澳门水泥嘉豪水泥厂 (Chinese),,GACTMAC0001,,"22.134065, 113.586446",exact,https://www.gem.wiki/Macau_Cement_Ka-Ho_Cement_Plant,Coloance,Kowloon,Macao,0.6,,opc,grey,operating,,Macau Cement Manufacturing Co Ltd [100.0%],澳门水泥制造有限公司 (Chinese) [100%],E100002007148 [100.0%],China National Building Materials Co Ltd [unknown%]; China State Construction Engineering Corp Ltd [unknown%]; CITIC Ltd [unknown%],E100002006151 [unknown%]; E100000130064 [unknown%]; E100002002779 [unknown%],grinding,,,,,0,,22.134065,113.586446,POINT (113.586446 22.134065),,,,,,0,,,,,
2437,P100000125192,Ambohimanambola Cement Plant,,,,,"-18.951163, 47.603347",exact,https://www.gem.wiki/Ambohimanambola_Cement_Plant,Ambohimanambola,Analamanga,Madagascar,0.36,,,,mothballed,2008,China Building Material Product [100.0%],,E100002015519 [100.0%],China Building Material Product [100.0%],E100002015519 [100.0%],grinding,,,,,0,Sub-Saharan Africa,-18.951163,47.603347,POINT (47.603347 -18.951163),,,,,,0,,,,,
2438,P100000125361,Alpha Ambarinakanga Cement Plant,Cimenterie Ibity (French),Ibity Cement Plant,GACTMDG0002,,"-20.057377, 46.995926",exact,https://www.gem.wiki/Alpha_Ambarinakanga_Cement_Plant,Ambarinakanga,Antananarivo Province,Madagascar,0.2,0.13,,,operating,,Alpha Ciment SA [100.0%],Alpha Ciment (French) [100%],E100002015383 [100.0%],Gamma Civic Ltd [unknown%]; PT Cemindo Gemilang Tbk [unknown%],E100002015385 [unknown%]; E100000121006 [unknown%],integrated,,no,no,no,0,Sub-Saharan Africa,-20.057377,46.995926,POINT (46.995926 -20.057377),,,,,,0,,,,,
2439,P100000126136,Atlantic Tamatava Cement Plant ,,,,,"-18.148457, 49.396593",approximate,https://www.gem.wiki/Atlantic_Tamatava_Cement_Plant_,Tamatava ,Toamansia ,Madagascar,0.5,,,,construction,,AFG Holding SA [100.0%],,E100000149649 [100.0%],AFG Holding SA [100.0%],E100000149649 [100.0%],integrated,,,,,0,Sub-Saharan Africa,-18.148457,49.396593,POINT (49.396593 -18.148457),,,,,,0,,,,,
2440,P100000125357,Blantyre Cement Plant,,,GACTMWI0001,,"-15.791399, 35.027291",exact,https://www.gem.wiki/Blantyre_Cement_Plant,Blantyre,Southern Region,Malawi,0.3,,blended,,operating,1956,Portland Cement Malawi Ltd [100.0%],,E100002007213 [100.0%],Huaxin Cement Co Ltd [100.0%],E100002005953 [100.0%],grinding,,,,,0,Sub-Saharan Africa,-15.791399,35.027291,POINT (35.027291 -15.791399),,,,,,0,,,,,
2441,P100000125358,Kasungu Cement Plant,,,GACTMWI0002,,"-12.873871, 33.720562",exact,https://www.gem.wiki/Kasungu_Cement_Plant,Kasungu,Central Region,Malawi,0.9,1.1,,grey,operating,2015,Shayona Cement Corporation Ltd [100.0%],,E100002006589 [100.0%],Shayona Cement Corporation Ltd [100.0%],E100002006589 [100.0%],integrated,dry,no,no,no,0,Sub-Saharan Africa,-12.873871,33.720562,POINT (33.720562 -12.873871),,,,,,0,,,,,
2442,P100000125359,Njereza Cement Plant,,CPL Clinker Factory,,,"-14.486167, 35.253325",approximate,https://www.gem.wiki/Njereza_Cement_Plant,Njereza,Mangochi,Malawi,0.4,,,grey,operating,2012,Cement Products Ltd [100.0%],,E100002005983 [100.0%],Cement Products Ltd [100.0%],E100002005983 [100.0%],integrated,,no,no,no,0,Sub-Saharan Africa,-14.486167,35.253325,POINT (35.253325 -14.486167),,,,,,0,,,,,
2443,P100000126789,Balaka Cement Plant,,,,,"-14.989484, 34.957986",approximate,https://www.gem.wiki/Balaka_Cement_Plant,Balaka,Southern Region,Malawi,0.8,,blended,grey,operating,2025,Portland Cement Malawi Ltd [100.0%],,E100002007213 [100.0%],Huaxin Cement Co Ltd [100.0%],E100002005953 [100.0%],integrated,,,,,0,Sub-Saharan Africa,-14.989484,34.957986,POINT (34.957986 -14.989484),,,,,,0,,,,,
2444,P100000124279,CMS Cement Bintulu Cement Plant,,,GACTMYS0001,,"3.262841, 113.082756",exact,https://www.gem.wiki/CMS_Cement_Bintulu_Cement_Plant,Tanjung Kidurong,Sarawak,Malaysia,0.75,,,,operating,1998,Cahya Mata Cement Sdn Bhd [100.0%],,E100002005919 [100.0%],Cahya Mata Sarawak Bhd [100.0%],E100002005921 [100.0%],grinding,,,,,0,South-Eastern Asia,3.262841,113.082756,POINT (113.082756 3.262841),13ff85772237fbf8,MYS.7,Region,MYS.7,GID_1,1,GID_1,,,,
2445,P100000124280,CMS Cement Kuching Cement Plant,,,GACTMYS0002,,"1.545746, 110.391070",exact,https://www.gem.wiki/CMS_Cement_Kuching_Cement_Plant,Kuching,Sarawak,Malaysia,1,1.9,,,operating,1974,Cahya Mata Cement Sdn Bhd [100.0%],,E100002005919 [100.0%],Cahya Mata Sarawak Bhd [100.0%],E100002005921 [100.0%],integrated,dry,,,,0,South-Eastern Asia,1.545746,110.39107,POINT (110.39107 1.545746),13ff85772237fbf8,MYS.7,Region,MYS.7,GID_1,1,GID_1,,,,
2446,P100000124281,CMS Cement Siburan Cement Plant,,,GACTMYS0003,,"1.365147, 110.342447",exact,https://www.gem.wiki/CMS_Cement_Siburan_Cement_Plant,Mambong,Sarawak,Malaysia,1,1.022,opc,grey,operating,2016,Cahya Mata Cement Sdn Bhd [100.0%],,E100002005919 [100.0%],Cahya Mata Sarawak Bhd [100.0%],E100002005921 [100.0%],integrated,dry,,,,0,South-Eastern Asia,1.365147,110.342447,POINT (110.342447 1.365147),13ff85772237fbf8,MYS.7,Region,MYS.7,GID_1,1,GID_1,,,,
2447,P100000124282,Cement Industries Sepanggar Cement Plant,,,GACTMYS0004,,"6.083915, 116.130332",exact,https://www.gem.wiki/Cement_Industries_Sepanggar_Cement_Plant,Kota Kinabalu,Sabah,Malaysia,0.876,,opc,grey,operating,1986,Cement Industries Sabah Sdn Bhd [100.0%],,E100002005978 [100.0%],Cement Industries Sabah Sdn Bhd [100.0%],E100002005978 [100.0%],grinding,,,,,0,South-Eastern Asia,6.083915,116.130332,POINT (116.130332 6.083915),,,,,,0,,,,,
2448,P100000124283,Aalborg Portland Malaysia Ipoh Cement Plant,,,GACTMYS0005,,"4.523339, 101.078734",exact,https://www.gem.wiki/Aalborg_Portland_Malaysia_Ipoh_Cement_Plant,Ipoh,Perak,Malaysia,0.38,0.365,opc,white,operating,,Aalborg Portland Malaysia Sdn Bhd [100.0%],,E100002015359 [100.0%],Cementir Holding NV [70.0%]; CRH PLC [17.1%]; Barro Group Pty Ltd [12.9%],E100002005093 [70.0%]; E100000131458 [17.1%]; E100002001513 [12.9%],integrated,,,,,0,South-Eastern Asia,4.523339,101.078734,POINT (101.078734 4.523339),,,,,,0,,,,,
2449,P100000124284,Hume Cement Gopeng Cement Plant,,,GACTMYS0006,,"4.387662, 101.090880",exact,https://www.gem.wiki/Hume_Cement_Gopeng_Cement_Plant,Gopeng,Perak,Malaysia,3,3,opc,grey,operating,2012,Hume Cement Sdn Bhd [100.0%],,E100002006837 [100.0%],Hume Cement Industries Bhd [100.0%],E100002006838 [100.0%],integrated,dry,,,,0,South-Eastern Asia,4.387662,101.09088,POINT (101.09088 4.387662),,,,,,0,,,,,
2450,P100000124285,Tasek Corporation Ipoh Cement Plant,,,GACTMYS0007,,"4.633606, 101.104468",exact,https://www.gem.wiki/Tasek_Corporation_Ipoh_Cement_Plant,Ipoh,Perak,Malaysia,2.3,2.3,opc,grey,operating,1964,Tasek Corporation Bhd [100.0%],,E100002006234 [100.0%],Hong Leong Asia Ltd [98.3%],E100002006235 [98.3%],integrated,dry,,,,0,South-Eastern Asia,4.633606,101.104468,POINT (101.104468 4.633606),,,,,,0,,,,,
2451,P100000124286,Negeri Sembilan Cement Industries Bahau Cement Plant,,,GACTMYS0008,,"2.739681, 102.394371",exact,https://www.gem.wiki/Negeri_Sembilan_Cement_Industries_Bahau_Cement_Plant,Bahau,Negeri Sembilan,Malaysia,1.58,1.3,opc,grey,operating,1975,Negeri Sembilan Cement Industries Sdn Bhd [100.0%],,E100002007447 [100.0%],UEB Group Bhd [unknown%],E100002007451 [unknown%],integrated,dry,,,,0,South-Eastern Asia,2.739681,102.394371,POINT (102.394371 2.739681),,,,,,0,,,,,
2452,P100000124287,Cement Industries Perlis Cement Plant,,,GACTMYS0009,,"6.512584, 100.257447",exact,https://www.gem.wiki/Cement_Industries_Perlis_Cement_Plant,Kangar,Perlis,Malaysia,2,1.65,opc,grey,operating,,Negeri Sembilan Cement Industries Sdn Bhd [100.0%],,E100002007447 [100.0%],UEB Group Bhd [unknown%],E100002007451 [unknown%],integrated,dry,,,,0,South-Eastern Asia,6.512584,100.257447,POINT (100.257447 6.512584),,,,,,0,,,,,
2453,P100000124288,Malayan Cement Kanthan Cement Plant,,,GACTMYS0010,,"4.771130, 101.112660",exact,https://www.gem.wiki/Malayan_Cement_Kanthan_Cement_Plant,Chemor,Perak,Malaysia,3,3,,,operating,1964,Malayan Cement Bhd [100.0%],,E100002007040 [100.0%],Malayan Cement Bhd [100.0%],E100002007040 [100.0%],integrated,dry,,,,0,South-Eastern Asia,4.77113,101.11266,POINT (101.11266 4.77113),,,,,,0,,,,,
2454,P100000124289,Malayan Cement Langkawi Cement Plant,,,GACTMYS0011,,"6.420931, 99.765314",exact,https://www.gem.wiki/Malayan_Cement_Langkawi_Cement_Plant,Langkawi,Kedah,Malaysia,3.3,1.6000000000000005,,,operating,1984,Malayan Cement Bhd [100.0%],,E100002007040 [100.0%],Malayan Cement Bhd [100.0%],E100002007040 [100.0%],integrated,dry,,,,0,South-Eastern Asia,6.420931,99.765314,POINT (99.765314 6.420931),,,,,,0,,,,,
2455,P100000124290,Malayan Cement Rawang Cement Plant,,,GACTMYS0012,,"3.307813, 101.573189",exact,https://www.gem.wiki/Malayan_Cement_Rawang_Cement_Plant,Rawang,Selangor,Malaysia,2.5,3.3,,,operating,1953,Malayan Cement Bhd [100.0%],,E100002007040 [100.0%],Malayan Cement Bhd [100.0%],E100002007040 [100.0%],integrated,dry,,,,0,South-Eastern Asia,3.307813,101.573189,POINT (101.573189 3.307813),,,,,,0,,,,,
2456,P100000124291,Malayan Cement Pasir Gudang 1 Cement Plant,,,GACTMYS0013,,"1.436234, 103.913292",exact,https://www.gem.wiki/Malayan_Cement_Pasir_Gudang_1_Cement_Plant,Pasir Gudang,Johor,Malaysia,1,,,,operating,1997,Malayan Cement Bhd [100.0%],,E100002007040 [100.0%],Malayan Cement Bhd [100.0%],E100002007040 [100.0%],grinding,,,,,0,South-Eastern Asia,1.436234,103.913292,POINT (103.913292 1.436234),,,,,,0,,,,,
