climactor_id,plan_type,plan_name,plan_adopted_year,plan_end_year,plan_boundary,plan_boundary_desc,plan_url,plan_comments,datasource_id
790af65e0aecbb96,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9e7f141027f2978e,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
fb25889b84b776b1,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0491e7290ac15ea3,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
771ce5c1254a9674,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ea5dbe0fd0c92f4e,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
94f74b1350f875e5,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f4e744b723981985,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
dec744a4e6e034bb,Adaptation,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0d3d0f9254fb3721,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
64ac903162ee75db,Mitigation,NA,2016,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f71800b549ebf882,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f71800b549ebf882,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e03debc618c0ce40,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aa49f53069125b95,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
37690057a4d03955,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
78a722afdd78b1d2,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ae15f48fc0659bc6,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
31eb350108cbe680,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9f8dd86a5956f8c6,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4627ff4c5e92319b,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
040edadcb4b50756,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f9fec0a6e7c40202,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
42e4a30597aebb7d,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
70614a3b872cc12e,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3e22f9b25976ea4c,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8831170a23bc8f05,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2fc741e2e1427f4f,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d419ed0cd2f44db8,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ef0282ae0c6fd3ab,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3245342da8b11824,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b7960a89ea5cae6c,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7f95200e33f809fc,Mitigation,NA,2015,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b2574f87a8db4f6e,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
df1a6d9f784e78e7,Mitigation,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
df1a6d9f784e78e7,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a16025d64c2d25ae,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2d11a51afee584b5,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a7fa7734b173ea38,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
67f8c7a3350f387d,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
35a9d9823c48a3d0,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e6966c1c8b43baf4,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
061be6c3419cf319,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e5d2d2d64d90dcac,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
180f8ddd37113af8,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bdfc7af1abb16fea,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
29aa3e8ef81c7e47,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
60d0ca46f9054930,Mitigation,NA,2015,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4fc205aae1faddaf,Integrated,NA,2020,2032,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3786a1ec6247fdba,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
261603eb9c7528da,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
261603eb9c7528da,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e10073ccf940610d,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1f8b641e6d1814f7,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4b54f89d3408633f,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
20d58a0fd708b242,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b03bc688609f95b6,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f6d6de886a5e31a6,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d753efaeb7f7c7bc,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6158ad618c7305c5,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d6608e7aaaafd9e6,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a8d37faf8823fc11,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cbc97d310ac0ab36,Mitigation,NA,2011,2010,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
72c7fb8f7a7de04f,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cb2de776059e5cb3,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3ea69d52286b7757,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e8a055b05f32268a,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b32aa3d4b20ac4a7,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
294b78688c3386c0,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d594caedcc6085da,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f27be3aa67ff90e0,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0b28fc1fe2f96e89,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
056e357866bc7e67,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
748b3ce21855113b,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
408a551dc2479957,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a41046cc9b81ec8b,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
81219c977bbe77cd,Mitigation,NA,2010,2021,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1dec4dbdb3954a80,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c301afb93ff46c2e,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9d044d073f5dc065,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aa1e9efe4e0db31c,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e01a21b08109ffa7,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7a175ed85339be1d,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
93366a09f9ec13fc,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
95b5c1278984faa4,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bc0a9db7e21ea1ad,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3e58d0b137234a74,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a65f77f247b392df,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
18736d9b58e72ea8,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3b916b7b4dc44146,Mitigation,NA,2009,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cf31e9b83e44b040,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c07ecc2a4b34eedc,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4910a3c825e95f33,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0531a46ccf663c0e,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6fdd2924be62a591,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
696f5c51bed89faf,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6ba78a58c67697c8,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e23e7eff90359097,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9d49387701aa263e,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5f48ab56eb2b449f,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
554fef084cdca4e6,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6310f1c30bf2a4b6,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e16d84898161d542,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c52ffc80eae8e6e8,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9668413661dcb29a,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ccf533e5c7ecb6ce,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
099148418fb5bcdd,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
dc1f1fff01d50558,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ddc18723752c854e,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4fcc146b499f2ed1,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7a3207a41ae117d4,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c67643b5efc4bd02,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b43a86a7cc564b22,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0cb182f6361b00f0,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2ef4aa59101e8705,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5dd95ee51e73c524,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
65ebf9b95b1d7593,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
90661a21be986094,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9cdcac5e6beb4832,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2a6b50c53d1c905a,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
000f63550287a3e1,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d72c4a2cbc54d167,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
82cf7087067dd647,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2ddcea082a8a84a9,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
97a3f4f6924dfe9d,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d4c4dfa13ef46b1b,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b8fc00634719e6fd,Mitigation,NA,NA,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b8fc00634719e6fd,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9c3f8c07d1c8f44f,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f11b68e7f0d59f79,Mitigation,NA,2012,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b34e947ac2941db3,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
54e2e68566e5938a,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
69e1369e576cc1a7,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6328e97dbd9470c4,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
abbdb13ef244f9cc,Mitigation,NA,2011,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
39bb6642bd6865ef,Mitigation,NA,2010,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f05a897410971b3f,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ad835dc67304bbbd,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ad835dc67304bbbd,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c6c3a5c2a9abe6cd,Mitigation,NA,2016,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4b119278ff58816b,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b936bf367a64646e,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7ba212bb1f57e156,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7ba212bb1f57e156,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f5d8f0b0ff6fc665,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
65d2c469c0ffec59,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5e45cf70ec4a1c50,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9dc65844375de690,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
130996e7a1d1b88e,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3b28df415a2eee43,Mitigation,NA,2018,2025,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
54b6bd9ca57d04d7,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d6924f632d2f6731,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6f9a8e25fa783d20,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ec1c27130dc5cd62,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
730388cfb60cda58,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ec8e469b00659e0b,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bb1120c10ebca2e6,Integrated,NA,2012,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aff34392c0feed25,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
92f24e46dcbe0ce2,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e24e85b211535a27,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b4ef4a87876f365f,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
10a346461359c7ee,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c2139dd1e1169ec3,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4bae770d9614fc8a,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7ea0262b8d6e1544,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f634ae9f11abf2ca,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ea92057885591f96,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
264e74e57a2bca8d,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e49ee2c1a4c9c706,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
02e1fd9e4b491d69,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
75a002564f38fa0b,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ec6d9e1322a4be61,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6dd1cf4adf6124f1,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f72e8b2aaa75e0f4,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aacd3f5801c65ad0,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
109b25b0f0856c7c,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5babbe1dbae73f6f,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c8de2c0ab213583a,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
44aa3a38510a94bc,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
edb968efd66ecdab,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4796616adc56c12e,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3acecea138b5d5b9,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cdeb572e53d3fce6,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
708f8c3a5933470f,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
219191c3cb07f15b,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f9a04b99c4b45dd5,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1d9ded90cf79218d,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0e0ab1f625c80e52,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
42e7812996a21635,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
57ecfea0914ea0a7,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
dd48c97c53033476,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c52ebd7475e51c8e,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2c5cd6abca756863,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2ab55795269afde9,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c22b0b1da553e312,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bb7f83a75916f91d,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
de7dfeeb8200121e,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bcd1d9b2bd49fa9a,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
17b3475f8c86a5d4,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3d4c6e3d07a0bf31,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
da7f6cdd1e6eea83,Integrated,NA,NA,2050,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
104621f25c1a69ac,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
3fe511ef5e1c7fea,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ae742ac1c11a5da2,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bc6f70b4d439b5c6,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
48ff662ea967b3e5,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0267e727c9b4138f,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6b80f7de641db7b1,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
640f4d14b0e2e454,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4af86b987d98f276,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1de9778de2f0d05d,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7951c684ea4a8798,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
95b002a85184a48c,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
87260b17732a9473,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
20d5ccc2c59df054,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ceb33f444c701911,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7f0776e163975e94,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1edaf35323d78401,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a47e7422eade1bcf,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
74d18eb6340457d8,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bb5bc2982772297d,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
931f63dadf1817de,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
87bbd68a39b7a3d4,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bfb149cec89bf038,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5a12a51d5c7e849a,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2f0c2cf9542fd436,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aee351c4c6947179,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
fefce181e389f250,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e58348bfc4803fc9,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4bf3fc89723c560f,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
82ba740c8df086ab,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a3da4069435bf421,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6b9095faeb39fa94,Mitigation,NA,2009,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
fad209443ae199d3,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
66f14a47d0fa92ce,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
02a2cbe7238b1903,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0425a9ce27686d3b,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
37e6ca7bf7579338,Mitigation,NA,2008,2023,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
64c4fb51acc85119,Mitigation,NA,2012,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
361be501d68bf9ff,Mitigation,NA,2011,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
09c73340f5a698f5,Mitigation,NA,2013,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
