"iso","entity_type","climactor_id","baseline_value","baseline_year","inv_year","total_emissions","target_year","target_value","target_record","GDAM_id"
"ESP","City","749d14afe73bccc9",895.4,2005,2005,895.4,2030,40,"749d14afe73bccc9_2030","ESP.09.43.43091"
"ESP","City","749d14afe73bccc9",895.4,2005,2005,895.4,2050,40,"749d14afe73bccc9_2050","ESP.09.43.43091"
"BEL","City","74b72b609a31f28e",94879.44,2011,2011,90035.7,2030,40,"74b72b609a31f28e_2030","BEL.2.4.1.19_1"
"BEL","City","74b72b609a31f28e",94879.44,2011,2012,90888.1,2030,40,"74b72b609a31f28e_2030","BEL.2.4.1.19_1"
"BEL","City","74b72b609a31f28e",94879.44,2011,2015,84432.7,2030,40,"74b72b609a31f28e_2030","BEL.2.4.1.19_1"
"BEL","City","74b72b609a31f28e",94879.44,2011,2018,80838.9,2030,40,"74b72b609a31f28e_2030","BEL.2.4.1.19_1"
"ESP","City","74bf441b6eb0c1da",710769.7,2005,2005,639276.6,2030,40,"74bf441b6eb0c1da_2030","ESP.09.08.08015"
"ESP","City","74bf441b6eb0c1da",710769.7,2005,2012,536192.8,2030,40,"74bf441b6eb0c1da_2030","ESP.09.08.08015"
"ESP","City","74d18eb6340457d8",26073.6,2005,2005,26073.6,2030,41.5,"74d18eb6340457d8_2030","ESP.04.07.07043"
"ESP","City","74d18eb6340457d8",26073.6,2005,2017,25399.8,2030,41.5,"74d18eb6340457d8_2030","ESP.04.07.07043"
"ESP","City","74d18eb6340457d8",26073.6,2005,2005,26073.6,2050,60,"74d18eb6340457d8_2050","ESP.04.07.07043"
"ESP","City","74d18eb6340457d8",26073.6,2005,2017,25399.8,2050,60,"74d18eb6340457d8_2050","ESP.04.07.07043"
"ESP","City","74d31c84ec1ef481",16042.3,2011,2011,16042.3,2030,40,"74d31c84ec1ef481_2030","ESP.12.36.36047"
"ROU","SubRegion","74e4374022c1145d",246223,2008,2008,246223,2030,55,"74e4374022c1145d_2030","ROU.369.159614"
"ROU","SubRegion","74e4374022c1145d",246223,2008,2008,246223,2050,80,"74e4374022c1145d_2050","ROU.369.159614"
"BEL","City","74ee535fac57dc1a",75919.4,2011,2011,75919.4,2030,40,"74ee535fac57dc1a_2030","BEL.2.2.2.1_1"
"BEL","City","74ee535fac57dc1a",75919.4,2011,2020,74114.9,2030,40,"74ee535fac57dc1a_2030","BEL.2.2.2.1_1"
"ESP","City","7521b80a3f8cc919",25553.5,2011,2011,25553.5,2030,41.13,"7521b80a3f8cc919_2030","ESP.12.27.27018"
"HRV","SubRegion","753443b87ae14d83",3962.2,2019,2019,3962.2,2030,40,"753443b87ae14d83_2030","HRV.13.6_1"
"HRV","SubRegion","753443b87ae14d83",3962.2,2019,2019,3962.2,2049,70,"753443b87ae14d83_2049","HRV.13.6_1"
"BEL","City","754502f08cf002bc",169026.6,2006,2006,169026.6,2030,41,"754502f08cf002bc_2030","BEL.3.4.1.1_1"
"BEL","City","754502f08cf002bc",169026.6,2006,2006,169026.6,2050,60,"754502f08cf002bc_2050","BEL.3.4.1.1_1"
"BEL","City","754579c865768f7c",14029.6,2006,2006,14029.6,2050,60,"754579c865768f7c_2050","BEL.3.4.4.11_1"
"ESP","City","757f2cc4727a2818",290236.3,2008,2008,286696.8,2050,25,"757f2cc4727a2818_2050","ESP.05.38.38038"
"ESP","City","757f2cc4727a2818",290236.3,2008,2015,245524.2,2050,25,"757f2cc4727a2818_2050","ESP.05.38.38038"
"ESP","City","757f2cc4727a2818",290236.3,2008,2018,232931.3,2050,25,"757f2cc4727a2818_2050","ESP.05.38.38038"
"PRT","SubRegion","758027cba82cde9f",69002.7,2009,2009,69002.7,2030,30,"758027cba82cde9f_2030","PRT.12.9_1"
"THA","Region","75889517109f5b2e",39740351,2020,2020,39740351,2050,100,"75889517109f5b2e_2050","THA.3_1"
"THA","Region","75889517109f5b2e",39740351,2020,2018,43734386,2050,100,"75889517109f5b2e_2050","THA.3_1"
"ESP","City","75aa9b10f93d6531",15562.3,2010,2010,15562.3,2030,40.3,"75aa9b10f93d6531_2030","ESP.12.27.27057"
"ESP","Region","75d03b4564b9de5a",13564859,1990,NA,NA,2030,40,"75d03b4564b9de5a_2030","ESP.13"
"ESP","City","75e6121778dc1ade",4166.6,2005,2005,4166.6,2030,40,"75e6121778dc1ade_2030","ESP.09.43.43165"
"ITA","City","75ec2479b77ec1d7",18278.44,1998,NA,NA,2030,40,"75ec2479b77ec1d7_2030","ITA.8.36.038"
"PHL","SubRegion","7633f57079648e8e",1734091.13,2018,2019,1793394,2030,75,"7633f57079648e8e_2030","PHL.79.4_1"
"PHL","SubRegion","7633f57079648e8e",1734091.13,2018,2018,1734091.13,2030,75,"7633f57079648e8e_2030","PHL.79.4_1"
"PHL","SubRegion","7633f57079648e8e",1734091.13,2018,2019,1793394,2050,100,"7633f57079648e8e_2050","PHL.79.4_1"
"PHL","SubRegion","7633f57079648e8e",1734091.13,2018,2018,1734091.13,2050,100,"7633f57079648e8e_2050","PHL.79.4_1"
"JPN","SubRegion","763ca97d7d469530",15990000,2013,NA,NA,2030,27,"763ca97d7d469530_2030","JPN.12.1060"
"ESP","City","764807ba0752e302",81388,2012,2012,81388,2030,40,"764807ba0752e302_2030","ESP.05.35.35009"
"ITA","City","7655e3eb30b38039",8655.4,2011,2011,7067.6,2025,35,"7655e3eb30b38039_2025","ITA.19.82.059"
"ITA","City","7655e3eb30b38039",8655.4,2011,2011,8655.4,2025,35,"7655e3eb30b38039_2025","ITA.19.82.059"
"ITA","City","7655e3eb30b38039",8655.4,2011,2011,7067.6,2030,43,"7655e3eb30b38039_2030","ITA.19.82.059"
"ITA","City","7655e3eb30b38039",8655.4,2011,2011,8655.4,2030,43,"7655e3eb30b38039_2030","ITA.19.82.059"
"ITA","City","7697ef180737efa1",301343.2,2005,2005,301343.2,2030,51,"7697ef180737efa1_2030","ITA.8.34.014"
"ITA","City","7697ef180737efa1",301343.2,2005,2009,280172.9,2030,51,"7697ef180737efa1_2030","ITA.8.34.014"
"JPN","SubRegion","76b0cd9d09051ab4",509000,2013,NA,NA,2030,50,"76b0cd9d09051ab4_2030","JPN.44.1194"
"GBR","City","76c3b8b95b87748d",633517.2,2008,2008,633517.2,2035,100,"76c3b8b95b87748d_2035","GBR.1.08.43"
"ITA","City","76cc7a132f176bd3",2925.879,2011,2011,2925.9,2030,40,"76cc7a132f176bd3_2030","ITA.19.85.001"
"JPN","SubRegion","76efd8397439424b",1436000,2013,2020,1102720,2030,46,"76efd8397439424b_2030","JPN.35.763"
"JPN","SubRegion","76efd8397439424b",1436000,2013,2013,1436000,2030,46,"76efd8397439424b_2030","JPN.35.763"
"ESP","City","771ce5c1254a9674",48260.26994,2007,2007,46293.8,2030,40,"771ce5c1254a9674_2030","ESP.01.11.11021"
"ESP","City","771ce5c1254a9674",48260.26994,2007,2013,30505.7,2030,40,"771ce5c1254a9674_2030","ESP.01.11.11021"
"USA","City","772abba4a9d8444f",167648,2005,NA,NA,2035,50,"772abba4a9d8444f_2035","USA.5.41.1600000US0605108"
"BEL","City","77525345ba3391c9",96741.4,2011,2011,96741.4,2030,40,"77525345ba3391c9_2030","BEL.2.1.3.19_1"
"BEL","City","77525345ba3391c9",96741.4,2011,2011,89756.1,2030,40,"77525345ba3391c9_2030","BEL.2.1.3.19_1"
"BEL","City","77525345ba3391c9",96741.4,2011,2018,90647.1,2030,40,"77525345ba3391c9_2030","BEL.2.1.3.19_1"
"BEL","City","77525345ba3391c9",96741.4,2011,2018,80468,2030,40,"77525345ba3391c9_2030","BEL.2.1.3.19_1"
"BEL","City","77525345ba3391c9",96741.4,2011,2020,75816.2,2030,40,"77525345ba3391c9_2030","BEL.2.1.3.19_1"
"CHN","Region","7765b210323b6311",442615000,2020,2020,442615000,2060,100,"7765b210323b6311_2060","CHN.33"
"CHN","Region","7765b210323b6311",442615000,2020,2005,264520000,2060,100,"7765b210323b6311_2060","CHN.33"
"AUS","Region","777607701487e3c9",190619000,2005,NA,NA,2030,30,"777607701487e3c9_2030","AUS.7_1"
"AUS","Region","777607701487e3c9",190619000,2005,NA,NA,2050,100,"777607701487e3c9_2050","AUS.7_1"
"GBR","City","777a9975d14cf474",2767000,2000,2019,2722833.05,2025,63,"777a9975d14cf474_2025","GBR.1.03.96"
"GBR","City","777a9975d14cf474",2767000,2000,2000,2767000,2025,63,"777a9975d14cf474_2025","GBR.1.03.96"
"GBR","City","777a9975d14cf474",2767000,2000,2019,2722833.05,2030,78,"777a9975d14cf474_2030","GBR.1.03.96"
"GBR","City","777a9975d14cf474",2767000,2000,2000,2767000,2030,78,"777a9975d14cf474_2030","GBR.1.03.96"
"GBR","City","777a9975d14cf474",2767000,2000,2019,2722833.05,2040,92,"777a9975d14cf474_2040","GBR.1.03.96"
"GBR","City","777a9975d14cf474",2767000,2000,2000,2767000,2040,92,"777a9975d14cf474_2040","GBR.1.03.96"
"ESP","City","778c0235a0757cb1",5418.3,2010,2010,5418.3,2030,40.2,"778c0235a0757cb1_2030","ESP.12.27.27061"
"CHN","Region","778c432d24c30258",307611000,2020,2020,307611000,2060,100,"778c432d24c30258_2060","CHN.43"
"ITA","City","77b678628882fe2c",8514.4,2010,2010,8514.4,2030,40,"77b678628882fe2c_2030","ITA.6.31.022"
"ITA","City","780263b71fe1a9bd",9971.5,2011,2011,9715.6,2040,35,"780263b71fe1a9bd_2040","ITA.19.82.011"
"ITA","City","780263b71fe1a9bd",9971.5,2011,2011,9971.5,2040,35,"780263b71fe1a9bd_2040","ITA.19.82.011"
"ITA","City","780263b71fe1a9bd",9971.5,2011,2017,8482.6,2040,35,"780263b71fe1a9bd_2040","ITA.19.82.011"
"ESP","City","7823fd26d931f22b",462.4,2010,2010,462.4,2030,40.6,"7823fd26d931f22b_2030","ESP.12.32.32038"
"ARG","City","783144e71163d122",120463.92,2019,2019,136060.83,2030,30.32,"783144e71163d122_2030","ARG.14.063.0581"
"ARG","City","783144e71163d122",120463.92,2019,2019,120463.92,2030,30.32,"783144e71163d122_2030","ARG.14.063.0581"
"ESP","City","78395b170ff97c32",2561.2,2010,2010,2561.2,2030,40,"78395b170ff97c32_2030","ESP.10.46.46254"
"ESP","City","78395b170ff97c32",2561.2,2010,2015,2346.9,2030,40,"78395b170ff97c32_2030","ESP.10.46.46254"
"ESP","City","78395b170ff97c32",2561.2,2010,2010,2561.2,2049,50,"78395b170ff97c32_2049","ESP.10.46.46254"
"ESP","City","78395b170ff97c32",2561.2,2010,2015,2346.9,2049,50,"78395b170ff97c32_2049","ESP.10.46.46254"
"TUR","Region","7842a7badc8c36c4",25098626,2016,2021,6397707,2030,41,"7842a7badc8c36c4_2030","TUR.49"
"TUR","Region","7842a7badc8c36c4",25098626,2016,2016,25098626,2030,41,"7842a7badc8c36c4_2030","TUR.49"
"BEL","City","784e1cff251b657b",23860.6,2006,2006,23860.6,2030,40,"784e1cff251b657b_2030","BEL.3.2.7.9_1"
"ESP","City","785f9e6bfe406df2",6355,2005,2005,6355.1,2030,44,"785f9e6bfe406df2_2030","ESP.09.17.17111"
"ESP","City","785f9e6bfe406df2",6355,2005,2011,6309.8,2030,44,"785f9e6bfe406df2_2030","ESP.09.17.17111"
"BGR","SubRegion","78620f331992d0ec",235060.4,2008,2008,235060.4,2030,40,"78620f331992d0ec_2030","BGR.4.2_1"
"BGR","SubRegion","78620f331992d0ec",235060.4,2008,2008,206936.6,2030,40,"78620f331992d0ec_2030","BGR.4.2_1"
"BGR","SubRegion","78620f331992d0ec",235060.4,2008,2013,192941.5,2030,40,"78620f331992d0ec_2030","BGR.4.2_1"
"BGR","SubRegion","78620f331992d0ec",235060.4,2008,2013,171192.8,2030,40,"78620f331992d0ec_2030","BGR.4.2_1"
"BGR","SubRegion","78620f331992d0ec",235060.4,2008,2016,178288.5,2030,40,"78620f331992d0ec_2030","BGR.4.2_1"
"BGR","SubRegion","78620f331992d0ec",235060.4,2008,2018,174964.1,2030,40,"78620f331992d0ec_2030","BGR.4.2_1"
"BGR","SubRegion","78620f331992d0ec",235060.4,2008,2018,174995.7,2030,40,"78620f331992d0ec_2030","BGR.4.2_1"
"ITA","City","786b9786cc393d93",32083.85,2007,2007,32083.8,2030,40,"786b9786cc393d93_2030","ITA.8.35.026"
"ESP","City","786d2c818c6c1310",128423.7,2007,2007,125168.5,2030,40,"786d2c818c6c1310_2030","ESP.01.11.11006"
"ESP","City","786d2c818c6c1310",128423.7,2007,2013,187208.4,2030,40,"786d2c818c6c1310_2030","ESP.01.11.11006"
"UKR","City","787be285769b3264",2582,2017,2017,2582,2030,40.7,"787be285769b3264_2030","UKR.07.06.035"
"BEL","City","789d9f4d3c823637",111309.4,2017,2015,105784.8,2030,40,"789d9f4d3c823637_2030","BEL.2.4.2.8_1"
"BEL","City","789d9f4d3c823637",111309.4,2017,2017,111309.4,2030,40,"789d9f4d3c823637_2030","BEL.2.4.2.8_1"
"ITA","City","78a240329a71c4ad",5768.365,2007,2007,6728.6,2030,40,"78a240329a71c4ad_2030","ITA.3.17.031"
"ESP","City","78a92a4a83317733",69562.9,2019,2019,69562.9,2030,55,"78a92a4a83317733_2030","ESP.16.48.48084"
"ESP","City","78a92a4a83317733",69562.9,2019,2019,69562.9,2049,80,"78a92a4a83317733_2049","ESP.16.48.48084"
"ITA","City","78bc951d3a944671",58517.5,2010,2010,58517.5,2030,44,"78bc951d3a944671_2030","ITA.6.30.049"
"ITA","City","78bc951d3a944671",58517.5,2010,2010,58517.5,2049,80,"78bc951d3a944671_2049","ITA.6.30.049"
"BEL","City","78bf9ebdae625114",90646.4,2011,2011,90646.4,2030,40,"78bf9ebdae625114_2030","BEL.2.3.2.10_1"
"FRA","City","78cdfe016d67dc93",5824000,2005,2019,3501978.15,2030,73,"78cdfe016d67dc93_2030","FRA.MA.200023414"
"FRA","City","78cdfe016d67dc93",5824000,2005,2005,5824000,2030,73,"78cdfe016d67dc93_2030","FRA.MA.200023414"
"FRA","City","78cdfe016d67dc93",5824000,2005,2019,3501978.15,2050,83,"78cdfe016d67dc93_2050","FRA.MA.200023414"
"FRA","City","78cdfe016d67dc93",5824000,2005,2005,5824000,2050,83,"78cdfe016d67dc93_2050","FRA.MA.200023414"
"JPN","SubRegion","78dd73782cd2ac77",19909000,2013,NA,NA,2025,12,"78dd73782cd2ac77_2025","JPN.8.1778"
"GRC","City","792c1179a11dce66",12762.36,2011,2011,12762.4,2050,20,"792c1179a11dce66_2050","GRC.7.1.73.04"
"CAN","Region","7937c9f5341d948b",63781746,2007,2021,61999184,2025,16,"7937c9f5341d948b_2025","CAN.59"
"CAN","Region","7937c9f5341d948b",63781746,2007,2007,63781746,2025,16,"7937c9f5341d948b_2025","CAN.59"
"CAN","Region","7937c9f5341d948b",63781746,2007,2021,61999184,2030,40,"7937c9f5341d948b_2030","CAN.59"
"CAN","Region","7937c9f5341d948b",63781746,2007,2007,63781746,2030,40,"7937c9f5341d948b_2030","CAN.59"
"CAN","Region","7937c9f5341d948b",63781746,2007,2021,61999184,2040,60,"7937c9f5341d948b_2040","CAN.59"
"CAN","Region","7937c9f5341d948b",63781746,2007,2007,63781746,2040,60,"7937c9f5341d948b_2040","CAN.59"
"CAN","Region","7937c9f5341d948b",63781746,2007,2021,61999184,2050,80,"7937c9f5341d948b_2050","CAN.59"
"CAN","Region","7937c9f5341d948b",63781746,2007,2007,63781746,2050,80,"7937c9f5341d948b_2050","CAN.59"
"ESP","City","7951c684ea4a8798",23774.13,2005,2005,22373.9,2030,40,"7951c684ea4a8798_2030","ESP.09.08.08010"
"ESP","City","7951c684ea4a8798",23774.13,2005,2012,22464.2,2030,40,"7951c684ea4a8798_2030","ESP.09.08.08010"
"ESP","City","7951c684ea4a8798",23774.13,2005,2016,22055.7,2030,40,"7951c684ea4a8798_2030","ESP.09.08.08010"
"ESP","City","796ce663119aab1b",158992,2005,2005,158992,2030,43,"796ce663119aab1b_2030","ESP.04.07.07027"
"ESP","City","796ce663119aab1b",158992,2005,2017,143753.7,2030,43,"796ce663119aab1b_2030","ESP.04.07.07027"
"BRA","SubRegion","797e5ae357d06f66",2029,2023,NA,NA,2026,82,"797e5ae357d06f66_2026","BRA.6.88_2"
"ESP","City","7983a22e3a3b64d4",7790.1,2013,2013,7790.1,2030,40.45,"7983a22e3a3b64d4_2030","ESP.12.36.36019"
"ESP","City","798eca43fa14e647",21358.49,2005,2005,21358.5,2030,40,"798eca43fa14e647_2030","ESP.09.17.17137"
"ITA","City","7993670e6a9e1dfa",19266.9,2011,2011,19266.9,2050,50,"7993670e6a9e1dfa_2050","ITA.19.87.053"
"BEL","City","79a308919ab75dde",154130.9,2012,2012,154130.9,2025,25,"79a308919ab75dde_2025","BEL.2.1.1.6_1"
"BEL","City","79a308919ab75dde",154130.9,2012,2012,154130.9,2030,40,"79a308919ab75dde_2030","BEL.2.1.1.6_1"
"ESP","City","79b938b40ecb5df6",5163.2,2018,2018,5163.2,2030,40,"79b938b40ecb5df6_2030","ESP.12.27.27038"
"ESP","City","79b938b40ecb5df6",5163.2,2018,2022,4380.9,2030,40,"79b938b40ecb5df6_2030","ESP.12.27.27038"
"ITA","City","7a19b1c91335a0c6",97551.3,2009,2009,97551.3,2030,44,"7a19b1c91335a0c6_2030","ITA.8.37.057"
"ITA","City","7a19b1c91335a0c6",97551.3,2009,2018,79533.3,2030,44,"7a19b1c91335a0c6_2030","ITA.8.37.057"
"ESP","City","7a425a073cf8b916",531401.3,2012,2012,490361.8,2030,40,"7a425a073cf8b916_2030","ESP.17.26.26089"
"ESP","City","7a425a073cf8b916",531401.3,2012,2014,696928.4,2030,40,"7a425a073cf8b916_2030","ESP.17.26.26089"
"ESP","City","7a8ca4cf66ba7d59",11919.5,2010,2010,11919.5,2030,40,"7a8ca4cf66ba7d59_2030","ESP.12.36.36001"
"AUS","SubRegion","7ab4587b094f5b13",772220,2017,2021,2114056,2025,61,"7ab4587b094f5b13_2025","AUS.5.28_1"
"AUS","SubRegion","7ab4587b094f5b13",772220,2017,2018,7579,2025,61,"7ab4587b094f5b13_2025","AUS.5.28_1"
"AUS","SubRegion","7ab4587b094f5b13",772220,2017,2021,2114056,2030,100,"7ab4587b094f5b13_2030","AUS.5.28_1"
"AUS","SubRegion","7ab4587b094f5b13",772220,2017,2018,7579,2030,100,"7ab4587b094f5b13_2030","AUS.5.28_1"
"ESP","City","7acd5383c0ba5043",1341.1,2014,2014,1341.1,2030,30,"7acd5383c0ba5043_2030","ESP.12.32.32064"
"SWE","SubRegion","7ad00e05fbe13ceb",1460000,1990,2022,1410795,2030,100,"7ad00e05fbe13ceb_2030","SWE.12.1280"
"SWE","SubRegion","7ad00e05fbe13ceb",1460000,1990,2015,37069,2030,100,"7ad00e05fbe13ceb_2030","SWE.12.1280"
"ARG","City","7b12fd2964d8b370",38537,2019,NA,NA,2030,100,"7b12fd2964d8b370_2030","ARG.14.182.1659"
"ITA","City","7b23ce3cad8f09fa",2729.8,2011,2011,2729.8,2030,30,"7b23ce3cad8f09fa_2030","ITA.19.83.006"
"USA","SubRegion","7b58ea14a8093a8c",23636216,2018,2020,18694614,2030,62.4,"7b58ea14a8093a8c_2030","USA.36.18_1"
"USA","SubRegion","7b58ea14a8093a8c",23636216,2018,2018,23636216,2030,62.4,"7b58ea14a8093a8c_2030","USA.36.18_1"
"USA","SubRegion","7b58ea14a8093a8c",23636216,2018,2020,18694614,2050,100,"7b58ea14a8093a8c_2050","USA.36.18_1"
"USA","SubRegion","7b58ea14a8093a8c",23636216,2018,2018,23636216,2050,100,"7b58ea14a8093a8c_2050","USA.36.18_1"
"BEL","City","7b6a04f057ab780b",22348.1,2011,2011,22348.1,2030,40,"7b6a04f057ab780b_2030","BEL.2.1.1.11_1"
"BEL","City","7b6a04f057ab780b",22348.1,2011,2011,22348.1,2050,55,"7b6a04f057ab780b_2050","BEL.2.1.1.11_1"
"ITA","City","7b7b94014a6afc07",25946.13,2010,2010,25939.1,2030,40,"7b7b94014a6afc07_2030","ITA.11.109.008"
"ITA","City","7b7b94014a6afc07",25946.13,2010,2013,22796.1,2030,40,"7b7b94014a6afc07_2030","ITA.11.109.008"
"ITA","City","7b7b94014a6afc07",25946.13,2010,2016,20429.3,2030,40,"7b7b94014a6afc07_2030","ITA.11.109.008"
"ESP","City","7ba212bb1f57e156",11292.5,2007,2007,11292.5,2030,40,"7ba212bb1f57e156_2030","ESP.10.03.03095"
"ESP","City","7ba212bb1f57e156",11292.5,2007,2019,17319.1,2030,40,"7ba212bb1f57e156_2030","ESP.10.03.03095"
"JPN","SubRegion","7bcd0b933ce46d41",5007000,2013,NA,NA,2025,33,"7bcd0b933ce46d41_2025","JPN.22.1729"
"JPN","SubRegion","7bcd0b933ce46d41",5007000,2013,NA,NA,2050,100,"7bcd0b933ce46d41_2050","JPN.22.1729"
"BEL","City","7be66ec28ba08eab",52086,2006,2006,52086,2030,42,"7be66ec28ba08eab_2030","BEL.3.2.2.10_1"
"BEL","City","7be66ec28ba08eab",52086,2006,2014,45720.5,2030,42,"7be66ec28ba08eab_2030","BEL.3.2.2.10_1"
"COL","Region","7c09553341c36f63",9452638,2021,2021,9452638,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2020,8727332,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2019,9937534,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2018,11520906,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2017,11071766,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2016,12173616,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2015,13107399,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2014,13004320,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2013,12861408,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2012,12049962,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2011,12380380,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2010,11685969,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2020,9428939.64,2050,100,"7c09553341c36f63_2050","COL.5_2"
"COL","Region","7c09553341c36f63",9452638,2021,2017,11403759,2050,100,"7c09553341c36f63_2050","COL.5_2"
"ITA","City","7c1a2cde417116ce",19310.7,2008,2008,19310.7,2030,40,"7c1a2cde417116ce_2030","ITA.5.24.051"
"ITA","City","7c1a2cde417116ce",19310.7,2008,2008,19310.7,2050,90,"7c1a2cde417116ce_2050","ITA.5.24.051"
"ITA","City","7c1f74c9ebade769",45844.9,2005,2005,45844.9,2025,25,"7c1f74c9ebade769_2025","ITA.3.13.064"
"ITA","City","7c1f74c9ebade769",45844.9,2005,2012,45634.2,2025,25,"7c1f74c9ebade769_2025","ITA.3.13.064"
"ITA","City","7c2e1cd2c6224318",31507.3,2017,2017,31507.3,2030,40.19,"7c2e1cd2c6224318_2030","ITA.19.83.084"
"ESP","City","7c489283856656d1",2597.5,2005,2005,2597.5,2030,58,"7c489283856656d1_2030","ESP.09.43.43030"
"CAN","City","7c4c9631f5eb543d",582422,2007,2021,482834,2030,50,"7c4c9631f5eb543d_2030","CAN.59.17.021"
"CAN","City","7c4c9631f5eb543d",582422,2007,2007,582422,2030,50,"7c4c9631f5eb543d_2030","CAN.59.17.021"
"CAN","City","7c4c9631f5eb543d",582422,2007,2021,482834,2050,100,"7c4c9631f5eb543d_2050","CAN.59.17.021"
"CAN","City","7c4c9631f5eb543d",582422,2007,2007,582422,2050,100,"7c4c9631f5eb543d_2050","CAN.59.17.021"
"ESP","City","7c58f9488e6f65a0",1583,2010,2010,1583,2030,40,"7c58f9488e6f65a0_2030","ESP.10.46.46227"
"IDN","SubRegion","7c5e3f191a96ec2c",361011,2016,2016,722023,2045,60,"7c5e3f191a96ec2c_2045","IDN.1.202"
"IDN","SubRegion","7c5e3f191a96ec2c",361011,2016,2016,361011,2045,60,"7c5e3f191a96ec2c_2045","IDN.1.202"
"SLE","SubRegion","7c6ac665e224bdbc",1284191,2018,2018,1284192,2030,13,"7c6ac665e224bdbc_2030","SLE.4.2_1"
"SLE","SubRegion","7c6ac665e224bdbc",1284191,2018,2018,851507,2030,13,"7c6ac665e224bdbc_2030","SLE.4.2_1"
"SLE","SubRegion","7c6ac665e224bdbc",1284191,2018,2018,1284191,2030,13,"7c6ac665e224bdbc_2030","SLE.4.2_1"
"SLE","SubRegion","7c6ac665e224bdbc",1284191,2018,2018,1284192,2050,44,"7c6ac665e224bdbc_2050","SLE.4.2_1"
"SLE","SubRegion","7c6ac665e224bdbc",1284191,2018,2018,851507,2050,44,"7c6ac665e224bdbc_2050","SLE.4.2_1"
"SLE","SubRegion","7c6ac665e224bdbc",1284191,2018,2018,1284191,2050,44,"7c6ac665e224bdbc_2050","SLE.4.2_1"
"HUN","City","7c6c11fea3fc6ac4",2859.1,2015,2015,2859.1,2030,40,"7c6c11fea3fc6ac4_2030","HUN.02.086.1506"
"BEL","City","7c9c1c11b5fb2dd2",189655,2006,2006,189655,2030,40,"7c9c1c11b5fb2dd2_2030","BEL.3.1.1.22_1"
"ITA","City","7ca9b901df75a253",56702.8,2008,2008,56702.8,2030,53,"7ca9b901df75a253_2030","ITA.8.34.023"
"ITA","City","7ca9b901df75a253",56702.8,2008,2013,52389.3,2030,53,"7ca9b901df75a253_2030","ITA.8.34.023"
"ITA","City","7ca9b901df75a253",56702.8,2008,2017,52924.6,2030,53,"7ca9b901df75a253_2030","ITA.8.34.023"
"ITA","City","7ca9b901df75a253",56702.8,2008,2008,56702.8,2050,53,"7ca9b901df75a253_2050","ITA.8.34.023"
"ITA","City","7ca9b901df75a253",56702.8,2008,2013,52389.3,2050,53,"7ca9b901df75a253_2050","ITA.8.34.023"
"ITA","City","7ca9b901df75a253",56702.8,2008,2017,52924.6,2050,53,"7ca9b901df75a253_2050","ITA.8.34.023"
"UKR","City","7cbe5fddbad61756",927495.7,2010,2010,927495.7,2025,25,"7cbe5fddbad61756_2025","UKR.68.04.047.001"
"ESP","City","7cc13ea84652c35c",2154.6,2010,2010,2154.6,2030,40,"7cc13ea84652c35c_2030","ESP.10.46.46027"
"ESP","City","7cc13ea84652c35c",2154.6,2010,2015,2161.8,2030,40,"7cc13ea84652c35c_2030","ESP.10.46.46027"
"ESP","City","7cc13ea84652c35c",2154.6,2010,2010,2154.6,2049,50,"7cc13ea84652c35c_2049","ESP.10.46.46027"
"ESP","City","7cc13ea84652c35c",2154.6,2010,2015,2161.8,2049,50,"7cc13ea84652c35c_2049","ESP.10.46.46027"
"ITA","City","7ccc0122b2b4139a",13394.22,2005,2005,13393.5,2030,40,"7ccc0122b2b4139a_2030","ITA.3.16.066"
"ESP","City","7ccc03a6d9c8e884",194364.6,2007,2007,194364.6,2040,100,"7ccc03a6d9c8e884_2040","ESP.10.03.03063"
"ESP","City","7ccc03a6d9c8e884",194364.6,2007,2008,187043,2040,100,"7ccc03a6d9c8e884_2040","ESP.10.03.03063"
"ESP","City","7d14b93e3a4de335",37091.14,2007,2007,37091.1,2030,40,"7d14b93e3a4de335_2030","ESP.10.03.03019"
"ESP","City","7d14b93e3a4de335",37091.14,2007,2016,46929.4,2030,40,"7d14b93e3a4de335_2030","ESP.10.03.03019"
