iso,climactor_id,GDAM_id,baseline_value,baseline_year,target_year,target_value,target_year_emission,annualized_ambition
ALB,cfbf67e6928d3b2b,ALB.11_1,543054.5,2011,2050,100.0,0.0,0.01793188433739057
BEL,cfcfb8e54808d1f7,BEL.2.4.2.26_1,76337.02,2011,2030,40.0,45802.212,0.01786680031720378
UKR,cfdfe9a847ed0d7c,UKR.32.10.013.001,71187.0,2000,2050,80.0,14237.399999999996,0.011825103496740264
JPN,cff4c1b57ecafae1,JPN.4.977,747000.0,2013,2030,46.0,403380.0,0.02251059097922914
ITA,d00cff17463f9fbb,ITA.19.86.009,83451.5,2011,2031,40.0,50070.9,0.01696592574647271
ESP,d036c248c2ab0fb3,ESP.12.15.15036,277249.4,2010,2030,40.0,166349.64,0.01696592574647271
PRT,d0411a4d31b46c5e,PRT.4.8_1,606069.0,2018,2030,100.0,0.0,0.05946309435929531
ESP,d041b4a638127920,ESP.10.46.46168,4129.4,2010,2049,50.0,2064.7,0.010450773046505324
ITA,d04f5a73bed3f8a3,ITA.3.17.034,40015.6,2010,2030,30.0,28010.92,0.013204634466420062
BEL,d0640f520c1b8891,BEL.3.4.2.3_1,13798.5,2006,2049,60.0,5519.400000000001,0.010990271113809236
USA,d07b6fef35a9a635,USA.31.11.1600000US3460900,444889.0,2010,2050,80.0,88977.79999999997,0.014803164029113303
HUN,d097744ad5423b2a,HUN.12.152.2678,555570.2,2005,2030,57.0,238895.18600000002,0.018206783564554296
ESP,d09d336464969ea2,ESP.05.35.35008,29688.4,2012,2030,40.0,17813.04,0.018868708060818307
GRC,d0b6fdab538bf0ec,GRC.5.1.49.10,3784.5,2017,2030,40.0,2270.7,0.026220339705550266
JPN,d0b995ecca800c8a,JPN.13,9577000.0,2013,2050,100.0,0.0,0.018910284405250666
BEL,d0e388a5f84a50e9,BEL.3.2.6.10_1,32670.4,2006,2030,40.0,19602.24,0.014118413069381885
USA,d0fb8cc1194800c8,USA.45.18.1600000US4967000,4943904.0,2009,2040,80.0,988780.7999999998,0.01914175878949309
ITA,d0fcda6e610ecb43,ITA.8.37.037,88425.8,2008,2050,89.6,9196.283200000009,0.015348656280125494
ITA,d115300d03e6980c,ITA.19.83.081,2111.3,2011,2030,40.24,1261.7128799999998,0.017958563431230257
ESP,d11ad1880d3f5646,ESP.12.32.32057,2911.7,2018,2030,40.0,1747.0199999999998,0.028436155726361267
ITA,d13408ca774ea4ac,ITA.8.39.007,201902.1,2007,2030,41.0,119122.23900000002,0.01505082263274704
SWE,d15eecd340752cb3,SWE.05.0562,141935.5,1990,2030,40.0,85161.3,0.008447284564975455
ITA,d16b2b8f59db8374,ITA.5.23.065,16486.2,2011,2030,40.0,9891.72,0.017866800317204
ESP,d1833ee8d8522bad,ESP.09.25.25073,3375.685,2005,2030,40.0,2025.4109999999998,0.01354986801622915
ROU,d18d65b8e633744d,ROU.10.1151,24494.2,2008,2030,40.0,14696.52,0.015411747273741838
BRA,d18fdae952693312,BRA.5.336_2,3045704.0,2018,2049,100.0,0.0,0.022611435601268326
BEL,d1abda95d2da5c48,BEL.3.1.1.18_1,268870.0,2006,2030,40.0,161322.0,0.014118413069381885
ITA,d1bb7c0e003fbe11,ITA.19.82.057,17939.0,2017,2030,42.0,10404.62,0.02734068627082742
POL,d1c5f0427fd98325,POL.6_1,24514000.0,2018,2030,40.0,14708400.0,0.028436155726361267
ESP,d1d6ee3720d0cde5,ESP.10.46.46159,51847.4,2010,2030,40.0,31108.44,0.01696592574647271
ITA,d20023d7fb958ab7,ITA.19.82.019,6838.5,2011,2030,40.0,4103.099999999999,0.017866800317204
JPN,d201542de37521af,JPN.12.1076,2771000.0,2015,2025,26.0,2050540.0,0.023380304557162335
ITA,d201feb6f0246d46,ITA.8.33.032,575754.5,1990,2030,42.07,333534.58184999996,0.008817388864543974
ITA,d205869d5de1af84,ITA.19.83.076,16797.9,2011,2030,40.0,10078.74,0.017866800317204
ITA,d22a15b46fa7e6fe,ITA.19.87.031,18211.39,2011,2030,40.0,10926.833999999999,0.01786680031720378
HRV,d23aad12f6b1d99b,HRV.13.25_1,25380.7,2014,2050,84.55,3921.3181500000023,0.01716651995318519
ITA,d2417bb94d201b6f,ITA.3.108.044,109942.3,2011,2025,25.0,82456.725,0.016066525730476844
ARG,d249cba79d1acbf7,ARG.06.875,1044206.0,2018,2030,100.0,0.0,0.05946309435929531
ITA,d25aac1f17e805ba,ITA.1.103.069,4819.8,2010,2030,40.0,2891.88,0.01696592574647271
ITA,d2689338a0268eef,ITA.18.79.146,9186.2,2016,2030,41.0,5419.858000000001,0.02484575848683046
ROU,d2949c7dc6392a33,ROU.314.139884,20051.7,2005,2030,25.0,15038.775000000001,0.008965695270398477
UKR,d29e668bc8c6260e,UKR.12.14.015,30973.7,2017,2030,33.63,20557.24469,0.022550865500286843
ROU,d2a60a605b18a103,ROU.261.114319,452310.0,2004,2030,40.0,271386.0,0.013025340110280892
ESP,d2a9eaa5635350cc,ESP.09.43.43065,2802.7,2005,2040,40.0,1681.62,0.009659850528855207
JPN,d2abf6f5e0a1594a,JPN.31.197,2971000.0,2018,2030,6.0,2792740.0,0.004867550565343048
ESP,d2d156ad926260f4,ESP.12.15.15083,5111.8,2016,2030,40.0,3067.08,0.024324869001833394
UKR,d2e6ab41921f9fed,UKR.48.06.005,19576.3,2017,2030,32.84,13147.44308,0.022084579295233553
ESP,d318550e05625c60,ESP.10.46.46081,28817.0,2010,2030,40.0,17290.2,0.01696592574647271
ITA,d31bc609a0de68fa,ITA.19.84.034,16659.2,2011,2030,40.0,9995.52,0.01786680031720378
ESP,d33a34e7e65b7932,ESP.12.32.32002,9012.4,2010,2030,40.0,5407.44,0.01696592574647271
FRA,d34166d5d7f5fd0a,FRA.32.059.1.59328,77535.1,2008,2050,30.0,54274.57,0.006266319948631249
ESP,d355d58330ce563d,ESP.10.46.46045,2562.5,2010,2049,50.0,1281.25,0.010450773046505324
ESP,d382231a30124e97,ESP.04.07.07039,85691.4,2005,2030,40.7,50815.000199999995,0.013752093069284932
USA,d38955d5f4253b6a,USA.47.3.1600000US5101000,1781009.0,2005,2050,100.0,0.0,0.015522512504275054
ITA,d38963ef809eca83,ITA.5.26.075,51663.5,2007,2030,40.0,30998.1,0.014736758555106588
ITA,d399baaaa65fff46,ITA.19.87.050,41429.2,2011,2030,41.0,24443.228000000003,0.01824816827755149
ITA,d39d0dc997bea46d,ITA.10.54.001,146610.5,2008,2030,40.0,87966.3,0.015411747273741838
ARG,d3c70f45da640b7d,ARG.06.357,2929053.0,2018,2030,39.65,1767683.4855000002,0.02822165229765594
ITA,d3cb8558de45c7f8,ITA.19.82.075,5120.397,2011,2030,40.0,3072.2382,0.01786680031720378
ITA,d3ee9741e90282af,ITA.8.37.054,196918.7,2008,2030,46.0,106336.09800000001,0.01735045663696555
UKR,d413afbbb2708efd,UKR.46.08.013.001,81771.0,2009,2030,30.0,57239.7,0.012571906662961041
ITA,d415177770f9c978,ITA.19.83.055,1751.0,2011,2030,40.0,1050.6,0.017866800317204
BEL,d429182ad1bbf23c,BEL.3.2.4.9_1,445575.2,2006,2030,55.0,200508.84,0.01842836676717563
JPN,d442587e1d1c0ca6,JPN.19.1502,3653000.0,2013,2030,46.0,1972620.0000000002,0.02251059097922914
JPN,d459d6d6742d79a9,JPN.22,13478000.0,2013,2050,100.0,0.0,0.018910284405250666
ITA,d45d570a2b8650f5,ITA.8.99.014,797577.5,2010,2025,30.0,558304.25,0.017644813405053306
ESP,d474507114d02e43,ESP.09.17.17075,2638.317,2005,2050,33.66,1750.2594978,0.006468141462193433
ITA,d47cd0e4276e0762,ITA.3.16.172,14895.77,2005,2030,40.0,8937.462,0.01354986801622915
USA,d4970f2d3d70ace5,USA.50.43.1600000US5553000,7723439.0,2018,2050,100.0,0.0,0.021897148654116627
JPN,d4a6cd0a57bb5509,JPN.9,31645000.0,2013,2050,100.0,0.0,0.018910284405250666
ITA,d4ab0a753c598e5a,ITA.8.40.022,30358.6,2007,2030,40.0,18215.16,0.014736758555106588
ITA,d4b1565aceb64750,ITA.19.81.011,220950.2,2011,2030,40.0,132570.12,0.017866800317204
ITA,d4bfb3b57a406664,ITA.19.83.054,11321.36,2011,2030,40.0,6792.816,0.01786680031720378
BEL,d4d9724a7016c7d8,BEL.2.1.1.20_1,90547.3,2011,2050,55.0,40746.284999999996,0.011300681611700947
ITA,d4f18d58b7a01576,ITA.8.37.040,22692.9,2008,2030,53.3,10597.584300000002,0.019609173774254085
ITA,d51a0440fc43a607,ITA.12.58.065,170797.2,2008,2030,40.0,102478.32,0.015411747273741838
ITA,d5262297acca4a2c,ITA.19.83.106,17884.47,2011,2030,40.0,10730.682,0.01786680031720378
ESP,d52d60bb80d8adf9,ESP.10.46.46030,1494.9,2010,2030,40.0,896.94,0.01696592574647271
ARG,d56e37448f59d34d,ARG.18.042.0077,12538.33,2018,2030,41.91,7283.515896999999,0.02959814159607066
ESP,d5777cce3cf5c256,ESP.10.46.46120,2573.2,2010,2030,40.0,1543.9199999999998,0.01696592574647271
CHN,d5860db9307d07f5,CHN.21.53,74784580.0,2019,2050,100.0,0.0,0.022611435601268326
ESP,d594caedcc6085da,ESP.09.17.17213,34879.08,2005,2030,40.0,20927.448,0.01354986801622915
ESP,d5af0a10deff4247,ESP.10.46.46023,529.8,2010,2049,50.0,264.9,0.010450773046505324
ROU,d5d69fd7c37587c2,ROU.225.95060,672515.9,2012,2030,42.0,390059.22200000007,0.019671928987385012
ITA,d5dd751b0f6141d5,ITA.18.78.002,4289.3,2014,2040,100.0,0.0,0.0270180507087725
CAN,d5e0c4dae8e5c4ec,CAN.59.21.007,465000.0,2010,2050,100.0,0.0,0.017479692102686295
ESP,d5ef556473bddd2e,ESP.09.25.25189,10165.9,2005,2030,43.0,5794.563,0.01440981240971495
USA,d5fc7d9ae8153c9b,USA.5.19.1600000US0670000,1386640.0,1990,2030,80.0,277327.99999999994,0.014803164029113303
ESP,d6044f1934c3ac81,ESP.12.15.15084,18681.3,2016,2030,40.0,11208.779999999999,0.024324869001833394
ITA,d622e379a9167a86,ITA.8.35.040,166892.0,2011,2030,41.53,97581.7524,0.01844925561384958
ESP,d64ad98841acf53d,ESP.16.48.48020,1617803.0,2005,2030,40.0,970681.7999999999,0.01354986801622915
ESP,d6608e7aaaafd9e6,ESP.09.17.17089,39632.89,2005,2030,40.0,23779.734,0.01354986801622915
BEL,d668b861d8cc59ba,BEL.3.1.1.14_1,70419.7,2006,2030,40.0,42251.82,0.014118413069381885
JPN,d674d8a018fda137,JPN.9.1047,538.0,2013,2030,46.28,289.0136,0.022625838722104108
JPN,d67da5d0594c2942,JPN.25.1674,1913.0,2013,2030,41.0,1128.67,0.02041678755098575
ITA,d6855726edf24a0f,ITA.19.86.005,8289.5,2011,2050,50.0,4144.75,0.010450773046505324
USA,d68885c3e863e085,USA.50_1,110955633.2,2005,2025,27.0,80997612.236,0.01202254169919792
ESP,d6924f632d2f6731,ESP.10.46.46062,11988.4,2010,2030,40.0,7193.04,0.01696592574647271
ITA,d695991e9f3ba41c,ITA.8.37.011,217277.2,2009,2030,45.0,119502.46000000002,0.017850959992136373
BEL,d6aa894e34c3b5e2,BEL.2.4.1.23_1,43716.56,2011,2030,40.0,26229.935999999998,0.01786680031720378
HRV,d6c4c79d3dfd03a2,HRV.17.23_1,153779.4,2010,2050,84.64,23620.515839999993,0.015449066737204253
HUN,d6d9befea3edf590,HUN.06,6109182.6,2015,2031,40.0,3665509.5599999996,0.021252193235536287
ITA,d713b5110631c0d8,ITA.19.87.018,41738.5,2011,2025,40.0,25043.1,0.024324869001833394
BEL,d72667a09b15630e,BEL.2.1.3.8_1,166197.5,2011,2030,40.0,99718.5,0.01786680031720378
IND,d737101e6c6f3ff8,IND.11.2.MC.1,15089104.0,2021,2070,91.0,1358019.3599999996,0.013293775460402335
ZAF,d73daa36ca36e435,ZAF.3.3.1_1,22435628.0,2019,2050,100.0,0.0,0.022611435601268326
ITA,d74b01b6a8b6b1ba,ITA.19.81.021,188240.2,2011,2030,43.0,107296.91400000002,0.019003277629532356
CAN,d74dc8bc92d761db,CAN.35.23.008,902152.0,2018,2050,100.0,0.0,0.021897148654116627
ITA,d76271ae28c8072c,ITA.19.83.024,2724.6,2011,2030,35.0,1770.99,0.01592037858405737
USA,d77618bc60e43d12,USA.9.1.1600000US1150000,6126345.0,2020,2050,100.0,0.0,0.023373891996774976
DEU,d781710311a41f98,DEU.9.34.6_1,4239994.5,2017,2035,100.0,0.0,0.0392592260318434
ITA,d7a7985ca0881835,ITA.19.81.018,22881.15,2011,2030,40.0,13728.69,0.01786680031720378
GBR,d7a7a2086086e11e,GBR.1.05.87,5787858.07,2019,2030,100.0,0.0,0.06504108943996267
BRA,d8175964c916dc1c,BRA.16.95_2,3011175.0,2020,2050,100.0,0.0,0.023373891996774976
BRA,d82ad3939c28d18f,BRA.8_1,26944260.0,2006,2050,100.0,0.0,0.015878083105551388
ESP,d84d88a9c3995321,ESP.12.15.15087,22395.4,2012,2030,40.0,13437.24,0.018868708060818307
VNM,d8501a4a2138b87d,VNM.12_1,4304872.0,2020,2050,100.0,0.0,0.023373891996774976
BEL,d851f62cd08b91ca,BEL.3.3.4.5_1,24599.7,2006,2031,40.7,14587.6221,0.013752093069284932
BEL,d884f3e103fc140d,BEL.2.4.1.16_1,49176.39,2011,2030,40.0,29505.834,0.01786680031720378
ITA,d89d5b36c6849d64,ITA.9.48.012,72866.9,2010,2030,40.0,43720.13999999999,0.01696592574647271
ITA,d8bf3c43a7582e34,ITA.16.74.015,33809.47,2007,2050,30.0,23666.629,0.006120146556001016
ESP,d8de15a326e77f3e,ESP.12.32.32069,13681.0,2019,2030,40.0,8208.6,0.031061016501513494
PRT,d912acd92d0966a1,PRT.13.2_1,88255.5,2010,2050,87.0,11473.215,0.01577153909128337
USA,d91731ae9aaea599,USA.27_1,28516861.801362,2021,2050,100.0,0.0,0.02418956024899721
ESP,d9175b88d353250e,ESP.04.07.07017,4789.3,2005,2030,40.49,2850.11243,0.01369152715452615
USA,d9202f0b9c07972d,USA.5.41.1600000US0665070,231057.0,2005,2030,35.0,150187.05000000002,0.012076523079759482
BEL,d921bce3a098507f,BEL.3.4.4.9_1,38969.2,2006,2050,70.0,11690.76,0.012132744764124404
ITA,d934275f35233efb,ITA.19.85.016,63994.93,2011,2030,40.0,38396.958,0.01786680031720378
UKR,d95015f9df8002de,UKR.14.16.017.001,41292.7,2015,2030,53.0,19407.568999999996,0.02875690226814731
CAN,d960733f7a5cd29b,CAN.35.53.005,1753900.0,2016,2050,91.0,157850.99999999994,0.019214719861606167
ITA,d9636f5fc0141d0e,ITA.5.24.111,72587.4,2007,2030,42.0,42100.692,0.015362763333424345
BEL,d9773075db4043d2,BEL.3.2.2.3_1,1137159.0,2006,2050,80.0,227431.79999999996,0.013448415104128086
ITA,d9935017a3619509,ITA.5.23.088,14253.5,2010,2030,40.0,8552.1,0.01696592574647271
ITA,d9a2444a57ba32f4,ITA.18.78.089,1710.035,2011,2030,40.0,1026.021,0.017866800317204
BEL,d9adf4e5f8d2dfd1,BEL.2.4.2.2_1,38776.53,2011,2030,40.0,23265.917999999998,0.01786680031720378
ARG,d9afd0db53e43fce,ARG.38,2800000.0,2010,2050,100.0,0.0,0.017479692102686295
ITA,d9b7efd7d930ba53,ITA.5.26.018,15021.51,2007,2030,40.0,9012.905999999999,0.014736758555106588
ITA,d9bb0dbc2795174d,ITA.3.13.029,7118.9,2005,2030,40.0,4271.339999999999,0.01354986801622915
ESP,d9bdd1d1fd121d1a,ESP.10.46.46228,4188.8,2010,2030,40.0,2513.28,0.01696592574647271
GBR,d9cc8b09136babcb,GBR.3.1.194,1471000.0,2018,2045,100.0,0.0,0.026004484707038644
ESP,d9debf65c5c5c4e1,ESP.12.32.32021,6118.7,2018,2030,40.0,3671.22,0.028436155726361267
HRV,d9ea02b3294782bc,HRV.17.14_1,26755.5,2011,2050,82.89,4577.8660500000005,0.015600297652647033
ARG,da6feadb025e61a0,ARG.82.014.2028,19462.76,2019,2030,48.8,9964.93312,0.03679089727869678
ITA,da74d1967fd184f4,ITA.19.83.035,2814.811,2011,2030,40.0,1688.8866,0.01786680031720378
UKR,da796f5a4e16b422,UKR.59.08.003.001,41642609.0,2020,2030,30.0,29149826.299999997,0.026583631304232025
ESP,da7f6cdd1e6eea83,ESP.04.07.07006,40970.0,2005,2040,50.0,20485.0,0.011652080087522387
IND,da8d77efb36b3d47,IND.31.27.MC.1,2925297.0,2021,2070,100.0,0.0,0.014246386967327274
ESP,dad6a6358a26afe1,ESP.09.43.43034,3205.4,2005,2030,41.0,1891.1860000000004,0.013838465436646352
PRT,dad81c082dcf7f12,PRT.1.1_1,385172.0,2002,2030,60.0,154068.80000000002,0.016927517774458556
ITA,dae89cbe8516d938,ITA.19.83.017,5740.911,2011,2030,40.0,3444.5466,0.01786680031720378
GRC,daef0fa5f5b6418b,GRC.2.2.21.01,104311.1,2014,2030,40.0,62586.66,0.021252193235536287
ITA,db2390484ac3315c,ITA.19.83.002,5133813.15,2011,2030,40.0,3080287.89,0.01786680031720378
DNK,db35d5f79e5ef0a9,DNK.1.14_1,470065.0,2007,2030,70.0,141019.50000000003,0.023338982756220483
GBR,db3ef5d74f32440f,GBR.1.01.54,1823400.0,2018,2030,100.0,0.0,0.05946309435929531
ITA,db5ced4b2f2c99ba,ITA.19.87.020,10956.0,2011,2030,42.0,6354.4800000000005,0.018626982412723203
IDN,db63e9e2e5c1df70,IDN.24.492,424005.0,2019,2024,27.0,309523.64999999997,0.048964387767765905
UKR,db64fff5148651fe,UKR.32.06.003.001,47466.2,2017,2030,30.6,32941.542799999996,0.020748395462830693
ITA,db9a73d579cf99a0,ITA.18.79.092,4727.4,2016,2030,41.0,2789.166,0.02484575848683046
ITA,dbb70317c41a9426,ITA.5.24.125,15194.5,2007,2030,40.0,9116.699999999999,0.014736758555106588
ESP,dbfb6a8011d99e42,ESP.12.36.36017,96586.3,2010,2030,40.0,57951.78,0.01696592574647271
ESP,dc00f91c5a969653,ESP.04.07.07030,14479.0,2005,2030,47.0,7673.870000000001,0.01552985003892382
ESP,dc1f1fff01d50558,ESP.10.03.03064,8934.14,2007,2030,40.0,5360.4839999999995,0.014736758555106588
ARG,dc2a4a05cf947ed5,ARG.30.056,346707.44,2018,2030,22.13,269981.083528,0.01679920134438384
ESP,dc4b13731ab07afb,ESP.12.32.32042,11187.7,2020,2030,40.0,6712.62,0.034219694129380196
USA,dc5ae90b3519a630,USA.43.79.1600000US4748000,10613344.0,2016,2050,81.0,2016535.3599999994,0.017603944187868814
IDN,dc901a880a6b0109,IDN.12.303,387930.05,2017,2027,90.0,38793.00499999999,0.06629005847852576
ITA,dc905f72fc0f8996,ITA.19.85.018,16502.66,2011,2030,40.0,9901.596,0.01786680031720378
ITA,dc96c04d4819e4d0,ITA.9.100.005,963239.0,2009,2030,100.0,0.0,0.03355778300702772
BEL,dc9c12e34cb5687f,BEL.1.1.1.2_1,1615013.0,2020,2050,100.0,0.0,0.023373891996774976
UKR,dcd0f4164bb8a57a,UKR.63.12.027.001,5433446.4,2012,2030,31.3,3732777.6768000005,0.01524360500572719
FRA,dcdaefceb6957f7d,FRA.32.059.1.59271,39485.1,2011,2030,40.0,23691.059999999998,0.01786680031720378
ESP,dd156e6cd3db2593,ESP.10.03.03023,4332.089,2007,2030,40.0,2599.2534,0.014736758555106588
ITA,dd24d23df06c0174,ITA.19.84.004,14765.32,2011,2030,40.0,8859.192,0.01786680031720378
ITA,dd2864e44bb48bbf,ITA.19.84.043,3141.214,2011,2030,40.0,1884.7284,0.01786680031720378
ESP,dd3474e610f5bbc5,ESP.01.11.11041,65926.0951,2007,2030,40.0,39555.657060000005,0.014736758555106588
GRC,dd41514c2031141e,GRC.2.2.20.01,197900.1,2012,2030,40.0,118740.06,0.018868708060818307
ESP,dd48c97c53033476,ESP.06.39.39054,30784.0,2006,2030,42.0,17854.72,0.014717961039953265
ITA,dd6cb84b713f74d4,ITA.19.86.006,16095.4,2011,2030,40.0,9657.24,0.01786680031720378
ITA,dd70ecdf9cc2343a,ITA.5.24.102,25344.6,2008,2030,45.0,13939.53,0.017032682327296378
ITA,dda53d7f061b0dc9,ITA.19.83.005,118710.5,2017,2030,40.1,71107.5895,0.026276706858304966
ESP,ddcd5b8cee6f5c6b,ESP.12.27.27059,12655.6,2010,2030,40.0,7593.36,0.01696592574647271
FIN,ddcee8d8ab5e5a8c,FIN.16.34,188054.1,2007,2030,80.0,37610.81999999999,0.025885294691405436
USA,dddd25ee0e893950,USA.46_1,6800000.0,2005,2025,26.0,5032000.0,0.011622609749882162
ITA,dde371c80411bbbf,ITA.19.85.010,6200.086,2011,2030,40.0,3720.0516,0.017866800317204
ARG,ddf112daa5b7e757,ARG.50.028,936417.57,2018,2030,21.27,737241.552861,0.016200602653411833
TUR,ddf71497365fdcf2,TUR.9,10683551.0,2019,2050,100.0,0.0,0.022611435601268326
ESP,de145f232b1cad0e,ESP.09.43.43099,1769.0,2005,2030,40.0,1061.3999999999999,0.01354986801622915
VNM,de152b4a03c23ba3,VNM.25_1,57463656.0,2018,2050,100.0,0.0,0.021897148654116627
ESP,de2ccfd70220da11,ESP.10.46.46128,4254.9,2010,2049,50.0,2127.45,0.010450773046505324
ESP,de5ea1ac6ca79e7c,ESP.13.28.28022,241359.3,2013,2030,40.0,144815.58,0.019989654407636115
ESP,de88f9ea5268c4b0,ESP.12.36.36061,10635.0,2010,2030,40.0,6381.0,0.01696592574647271
MEX,de94823ffe9a1a69,MEX.19.47_2,1310369.0,2021,2024,1.0,1297265.31,0.0033222835420891883
JPN,dea1a10995cd993f,JPN.37.1248,2232000.0,2013,2028,51.0,1093680.0,0.02785486660605785
ITA,dea8c517f977ee93,ITA.19.88.007,8460.78,2011,2030,40.0,5076.468,0.017866800317204
BEL,ded7c7807a5ac58d,BEL.2.3.2.3_1,195709.0,2011,2030,40.0,117425.4,0.01786680031720378
USA,dedb91ecccb0098f,USA.22_1,56118147.817611,2021,2050,100.0,0.0,0.02418956024899721
ESP,deef60abf84a264b,ESP.10.03.03061,2650.0,2007,2030,40.0,1590.0,0.014736758555106588
ZAF,defd312b65a0131b,ZAF.4.3.1_1,1008657.0,2012,2030,30.0,706059.8999999999,0.014682537333243761
ESP,df1a6d9f784e78e7,ESP.04.07.07014,128227.3,2005,2030,40.0,76936.38,0.01354986801622915
ARG,df3e580655342010,ARG.54.084.0343,47005.35,2016,2030,18.0,38544.387,0.011892621391418334
ROU,df48ab499b119f46,ROU.190.83561,84613.0,2012,2030,40.0,50767.799999999996,0.018868708060818307
GRC,df4d8ba5f9c17e6b,GRC.3.2.31.02,66209.3,2011,2025,35.0,43036.045000000006,0.02166744476606519
ITA,df62fd306bd062f5,ITA.19.87.009,65430.8,2011,2030,43.0,37295.556000000004,0.019003277629532356
HUN,df6e02dc5bcb950f,HUN.17.109.1985,8834.5,2011,2030,40.0,5300.7,0.01786680031720378
ESP,df7514bc74c20d51,ESP.04.07.07005,92986.7,2005,2030,40.0,55792.02,0.01354986801622915
ESP,df9d86d2a48e0920,ESP.04.07.07025,3656.1,2005,2030,41.0,2157.099,0.013838465436646352
ITA,dfa41ea885b05aa5,ITA.20.111.069,10610.2,2009,2030,30.0,7427.14,0.012571906662961041
ESP,dfa7b424c16a7e33,ESP.12.15.15071,10072.0,2018,2030,61.0,3928.08,0.04048419984806895
BEL,dfbfefec7bf5a6f5,BEL.2.4.1.8_1,41323.14,2011,2030,40.0,24793.884,0.01786680031720378
SVN,dfc391db9c87188c,SVN.7.14_1,2004695.0,2020,2050,100.0,0.0,0.023373891996774976
ESP,dfc60673b4fae245,ESP.09.25.25096,4559.3,2005,2030,45.0,2507.6150000000002,0.014973539054925045
ESP,dfe72a657be13a13,ESP.12.15.15035,46847.3,2010,2030,40.0,28108.38,0.01696592574647271
ESP,e03cd543f9626238,ESP.09.08.08187,1031059.7,2005,2030,35.0,670188.8049999999,0.012076523079759482
IDN,e03d1a586df37104,IDN.26.504,35702.61,2022,2030,15.19,30279.383541,0.017833749734987192
ARG,e04667c7539a3964,ARG.82.063.0147,1049771.38,2014,2030,35.0,682351.397,0.01893354582752349
USA,e06041315bea0fe9,USA.3.8.1600000US0473000,3279390.0,2015,2050,100.0,0.0,0.020001609421198996
USA,e06a5e0bba284cde,USA.10.6.1600000US1216475,907621.0,2021,2030,60.0,363048.4,0.053610276890664554
UKR,e0f20a0c431b3bbc,UKR.05.10.015.001,67632.9,2015,2030,33.53,44955.58863,0.019464068030988768
BEL,e0f317f03cfb74e2,BEL.2.2.3.13_1,46831.4,2011,2030,40.0,28098.84,0.01786680031720378
ITA,e0fee18b998b8bad,ITA.1.1.022,25569.9,2015,2030,40.0,15341.94,0.02268495988716035
ESP,e10da8233851fdb3,ESP.04.07.07033,258939.0,2005,2030,40.4,154327.64400000003,0.013665543724341589
GRC,e120aa544ea47089,GRC.4.3.43.02,78848.3,2011,2030,37.0,49674.429000000004,0.016707013229320777
JPN,e13f1759e658df3b,JPN.19,43320000.0,2013,2030,55.0,19493999.999999996,0.026114872332895445
GRC,e146e56b93f25ad6,GRC.1.1.03.03,227845.0,2012,2030,40.0,136707.0,0.018868708060818307
MEX,e15285a4441e64fc,MEX.7.30_2,3684820.0,2016,2050,100.0,0.0,0.02059590957958668
ESP,e181d23cb1769d4c,ESP.12.15.15070,46031.8,2014,2030,40.0,27619.08,0.021252193235536287
UKR,e1985983ef1db159,UKR.74.02.007,40095.7,2016,2030,30.2,27986.798599999995,0.019028895204109997
CAN,e1a9f587b4bee21a,CAN.35.10.010,1220000.0,2018,2040,100.0,0.0,0.03200827973420961
ITA,e1b7f9d772c57456,ITA.19.85.007,426789.8,2011,2030,45.0,234734.39,0.01974844736940895
UKR,e1d1689b2eb68665,UKR.14.12.009.001,805823.1,2012,2030,61.0,314271.009,0.026810560049359555
ITA,e1e715b51ad4bddf,ITA.19.83.003,12698.0,2011,2030,40.0,7618.799999999999,0.017866800317204
ITA,e1ec155343c0c128,ITA.8.38.007,183029.4,2003,2030,40.0,109817.64,0.01253990816123518
ITA,e1ef1eb7b57323b2,ITA.5.27.041,17805.3,2005,2030,40.0,10683.179999999998,0.01354986801622915
ESP,e1fc586ef2c58af2,ESP.10.46.46070,50550.3,2010,2030,40.0,30330.18,0.01696592574647271
ESP,e20bbbdc6a4f27af,ESP.12.32.32068,4225.8,2007,2030,30.0,2958.06,0.01147245147239806
BEL,e220a2e9698d7c58,BEL.2.5.6.6_1,33470.93,2011,2030,40.0,20082.558,0.01786680031720378
ESP,e22cc7390e4b2015,ESP.12.27.27050,20057.8,2010,2030,40.0,12034.679999999998,0.01696592574647271
ESP,e237f36137b33bb4,ESP.10.46.46246,1855.0,2010,2030,40.0,1113.0,0.01696592574647271
USA,e2419fab720b5f21,USA.5.43.1600000US0649670,775180.0,2019,2030,45.4,423248.28,0.034614551718535225
JPN,e247d8de5429c14e,JPN.28.1313,846000.0,2013,2030,40.0,507600.0,0.019989654407636115
CMR,e2668d9b218d518d,CMR.02.38.011.351,783.5,2019,2030,32.0,532.78,0.025560455264682425
BEL,e27f5c686b5349c9,BEL.3.2.4.13_1,217356.1,2006,2030,40.0,130413.66,0.014118413069381885
TUR,e280d69a3a88ac4e,TUR.11.794,1362243.7,2018,2030,40.0,817346.22,0.028436155726361267
ESP,e291b1834a01c78e,ESP.09.08.08287,5466.4,2005,2030,41.4,3203.3104000000003,0.013953354568314369
ESP,e2a143929d581e84,ESP.16.20.20030,114592.4,2010,2030,56.6,49733.10159999999,0.02267958818410376
COL,e2c73dbe81bddef9,COL.15_2,15614300.0,2018,2030,51.0,7651007.0,0.034938982530060336
