,iso,entity_type,climactor_id,baseline_value,baseline_year,inv_year,target_year,target_value,target_record,GDAM_id,target_year_emission,annualised_ambition_from_baseline,annualised_ambition,2019_emissions_for_total_ambition,2030_emissions,absolute_ambition
7867,ITA,City,d5dd751b0f6141d5,4289.3,2014,2014.0,2040,100.0,d5dd751b0f6141d5_2040,ITA.18.78.002,0.0,0.0270180507087725,0.0270180507087725,3740.333604871164,2767.3427737651755,972.9908311059885
7868,CAN,City,d5e0c4dae8e5c4ec,465000.0,2010,2020.0,2030,50.0,d5e0c4dae8e5c4ec_2030,CAN.59.21.007,232500.0,0.02048015364945277,0.056251832234631705,385986.4961569665,232500.0,153486.4961569665
7873,ESP,City,d5ef556473bddd2e,10165.9,2005,2017.0,2030,43.0,d5ef556473bddd2e_2030,ESP.09.25.25189,5794.563,0.01440981240971495,0.027007335617437844,8296.502113874096,5794.563,2501.9391138740957
7874,USA,City,d5fc7d9ae8153c9b,1386640.0,1990,2022.0,2030,80.0,d5fc7d9ae8153c9b_2030,USA.5.19.1600000US0670000,277327.99999999994,0.014803164029113303,0.062141984898130165,899768.8786999759,277327.99999999994,622440.878699976
7875,ESP,City,d6044f1934c3ac81,18681.3,2016,2016.0,2030,40.0,d6044f1934c3ac81_2030,ESP.12.15.15084,11208.779999999999,0.024324869001833394,0.024324869001833394,17350.931727777075,11208.779999999999,6142.151727777076
7878,ITA,City,d622e379a9167a86,166892.0,2011,2016.0,2030,41.53,d622e379a9167a86_2030,ITA.8.35.040,97581.7524,0.01844925561384958,0.010513087346827765,143792.9432365944,97581.7524,46211.19083659441
7883,ESP,City,d64ad98841acf53d,1617803.0,2005,2009.0,2030,40.0,d64ad98841acf53d_2030,ESP.16.48.48020,970681.7999999999,0.01354986801622915,0.005714875207738723,1336526.3639935043,970681.7999999999,365844.5639935044
7884,ESP,City,d6608e7aaaafd9e6,39632.89,2005,2005.0,2030,40.0,d6608e7aaaafd9e6_2030,ESP.09.17.17089,23779.734,0.01354986801622915,0.012765527287406542,32742.183298123764,23779.734,8962.449298123764
7885,BEL,City,d668b861d8cc59ba,70419.7,2006,2006.0,2030,40.0,d668b861d8cc59ba_2030,BEL.3.1.1.14_1,42251.82,0.014118413069381885,0.014118413069381885,58535.049746774996,42251.82,16283.229746774996
7889,ITA,City,d6855726edf24a0f,8289.5,2011,2018.0,2030,40.0,d6855726edf24a0f_2030,ITA.19.86.005,4973.7,0.01786680031720378,0.025118255922636834,7176.14940681361,4973.7,2202.44940681361
7945,ESP,City,d6924f632d2f6731,11988.4,2010,2015.0,2030,40.0,d6924f632d2f6731_2030,ESP.10.46.46062,7193.04,0.01696592574647271,0.019873116810820823,10277.284305171053,7193.04,3084.2443051710534
7947,ITA,City,d695991e9f3ba41c,217277.2,2009,2018.0,2030,45.0,d695991e9f3ba41c_2030,ITA.8.37.011,119502.46000000002,0.017850959992136373,0.023274960657487576,181463.01435332125,119502.46000000002,61960.55435332123
7950,BEL,City,d6aa894e34c3b5e2,43716.56,2011,2018.0,2030,40.0,d6aa894e34c3b5e2_2030,BEL.2.4.1.23_1,26229.935999999998,0.01786680031720378,0.0291319440955633,37845.05291174758,26229.935999999998,11615.116911747584
7973,BEL,City,d72667a09b15630e,166197.5,2011,2020.0,2030,40.0,d72667a09b15630e_2030,BEL.2.1.3.8_1,99718.5,0.01786680031720378,0.02966681599864973,143875.75740863802,99718.5,44157.25740863802
7975,IND,City,d737101e6c6f3ff8,15089104.0,2021,2021.0,2030,55.7,d737101e6c6f3ff8_2030,IND.11.2.MC.1,6684473.072,0.05042585145502443,0.05042585145502443,16734228.173460219,6684473.072,10049755.101460218
7984,ZAF,City,d73daa36ca36e435,22435628.0,2019,2019.0,2050,100.0,d73daa36ca36e435_2050,ZAF.3.3.1_1,0.0,0.022611435601268326,0.022611435601268326,22435628.0,18799443.013256703,3636184.9867432974
7990,ITA,City,d74b01b6a8b6b1ba,188240.2,2011,2017.0,2030,43.0,d74b01b6a8b6b1ba_2030,ITA.19.81.021,107296.91400000002,0.019003277629532356,0.021346631677172212,161455.49349812765,107296.91400000002,54158.57949812763
7991,CAN,City,d74dc8bc92d761db,902152.0,2018,2021.0,2050,100.0,d74dc8bc92d761db_2050,CAN.35.23.008,0.0,0.021897148654116627,0.02418956024899721,882397.4435473913,640073.7045677792,242323.73897961213
7993,ITA,City,d76271ae28c8072c,2724.6,2011,2011.0,2030,35.0,d76271ae28c8072c_2030,ITA.19.83.024,1770.99,0.01592037858405737,0.01592037858405737,2396.3191566044798,1770.99,625.3291566044797
7994,USA,City,d77618bc60e43d12,6126345.0,2020,2020.0,2050,100.0,d77618bc60e43d12_2050,USA.9.1.1600000US1150000,0.0,0.023373891996774976,0.023373891996774976,6272968.692722855,4835982.83211648,1436985.8606063752
8008,DEU,City,d781710311a41f98,4239994.5,2017,2017.0,2035,100.0,d781710311a41f98_2035,DEU.9.34.6_1,0.0,0.0392592260318434,0.0392592260318434,3913611.7427777234,2519104.5200175773,1394507.222760146
8009,ITA,City,d7a7985ca0881835,22881.15,2011,2011.0,2030,40.0,d7a7985ca0881835_2030,ITA.19.81.018,13728.69,0.01786680031720378,0.017866850488067687,19808.01628562799,13728.69,6079.326285627989
8010,GBR,City,d7a7a2086086e11e,5787858.07,2019,2019.0,2030,100.0,d7a7a2086086e11e_2030,GBR.1.05.87,0.0,0.06504108943996267,0.06504108943996267,5787858.07,0.0,5787858.07
8016,ESP,City,d84d88a9c3995321,22395.4,2012,2012.0,2030,40.0,d84d88a9c3995321_2030,ESP.12.15.15087,13437.24,0.018868708060818307,0.018868708060818307,19599.66796691054,13437.24,6162.42796691054
8022,BEL,City,d851f62cd08b91ca,24599.7,2006,2014.0,2030,40.7,d851f62cd08b91ca_2030,BEL.3.3.4.5_1,14587.6221,0.014329183205902263,0.017497010498933152,20391.28008111925,14587.6221,5803.65798111925
8027,BEL,City,d884f3e103fc140d,49176.39,2011,2018.0,2030,40.0,d884f3e103fc140d_2030,BEL.2.4.1.16_1,29505.834,0.01786680031720378,0.02865603309753939,42571.58114816753,29505.834,13065.747148167527
8028,ITA,City,d89d5b36c6849d64,72866.9,2010,2010.0,2030,40.0,d89d5b36c6849d64_2030,ITA.9.48.012,43720.13999999999,0.01696592574647271,0.01696592574647271,62466.53829839417,43720.13999999999,18746.398298394175
8029,ITA,City,d8bf3c43a7582e34,33809.47,2007,2007.0,2050,30.0,d8bf3c43a7582e34_2050,ITA.16.74.015,23666.629,0.006120146556001016,0.006120157735400644,31408.341916034617,29357.43061388774,2050.9113021468766
8030,ESP,City,d8de15a326e77f3e,13681.0,2019,2019.0,2030,40.0,d8de15a326e77f3e_2030,ESP.12.32.32069,8208.6,0.031061016501513494,0.031061016501513494,13681.0,8208.6,5472.4
8092,ESP,City,d9175b88d353250e,4789.3,2005,2017.0,2030,40.49,d9175b88d353250e_2030,ESP.04.07.07017,2850.11243,0.01369152715452615,0.029820464012068948,3948.6690613130468,2850.11243,1098.5566313130466
8094,BEL,City,d921bce3a098507f,38969.2,2006,2006.0,2030,47.0,d921bce3a098507f_2030,BEL.3.4.4.9_1,20653.676,0.01618213521414047,0.01618213521414047,31521.91899023991,20653.676,10868.242990239909
8096,ITA,City,d934275f35233efb,63994.93,2011,2011.0,2030,40.0,d934275f35233efb_2030,ITA.19.85.016,38396.958,0.01786680031720378,0.01668751282509584,55399.864763686404,38396.958,17002.906763686406
8097,UKR,City,d95015f9df8002de,41292.7,2015,2015.0,2030,53.0,d95015f9df8002de_2030,UKR.14.16.017.001,19407.568999999996,0.02875690226814731,0.02875690226814731,36743.884118453825,19407.568999999996,17336.31511845383
8098,CAN,City,d960733f7a5cd29b,1753900.0,2016,2016.0,2030,50.0,d960733f7a5cd29b_2030,CAN.35.53.005,876950.0,0.02938526445012246,0.02938526445012246,1603782.495749805,876950.0,726832.4957498049
8102,ITA,City,d9636f5fc0141d0e,72587.4,2007,2007.0,2030,42.0,d9636f5fc0141d0e_2030,ITA.5.24.111,42100.692,0.015362763333424345,0.015362763333424345,60280.42556493833,42100.692,18179.733564938324
8103,BEL,City,d9773075db4043d2,1137159.0,2006,2006.0,2030,40.0,d9773075db4043d2_2030,BEL.3.2.2.3_1,682295.4,0.014118413069381885,0.014118413069381885,945242.0080601438,682295.4,262946.6080601438
8105,ITA,City,d9935017a3619509,14253.5,2010,2010.0,2030,40.0,d9935017a3619509_2030,ITA.5.23.088,8552.1,0.01696592574647271,0.01696592574647271,12219.08443526706,8552.1,3666.984435267059
8106,ITA,City,d9a2444a57ba32f4,1710.035,2011,2011.0,2030,40.0,d9a2444a57ba32f4_2030,ITA.18.78.089,1026.021,0.017866800317204,0.02540095714776025,1480.3627059388973,1026.021,454.34170593889735
8109,BEL,City,d9adf4e5f8d2dfd1,38776.53,2011,2018.0,2030,40.0,d9adf4e5f8d2dfd1_2030,BEL.2.4.2.2_1,23265.917999999998,0.01786680031720378,0.02973708764058669,33568.51109931722,23265.917999999998,10302.593099317222
8111,ITA,City,d9b7efd7d930ba53,15021.51,2007,2007.0,2030,40.0,d9b7efd7d930ba53_2030,ITA.5.26.018,9012.905999999999,0.014736758555106588,0.014430679853253636,12570.164309803999,9012.905999999999,3557.2583098039995
8112,ITA,City,d9bb0dbc2795174d,7118.9,2005,2005.0,2030,40.0,d9bb0dbc2795174d_2030,ITA.3.13.029,4271.339999999999,0.01354986801622915,0.01354986801622915,5881.184255829268,4271.339999999999,1609.844255829269
8114,ESP,City,d9bdd1d1fd121d1a,4188.8,2010,2015.0,2030,40.0,d9bdd1d1fd121d1a_2030,ESP.10.46.46228,2513.28,0.01696592574647271,0.02151368012677679,3590.9286057772943,2513.28,1077.648605777294
8115,GBR,City,d9cc8b09136babcb,1471000.0,2018,2019.0,2045,100.0,d9cc8b09136babcb_2045,GBR.3.1.194,0.0,0.026004484707038644,0.0270180507087725,1432747.4029959461,1067722.445731969,365024.95726397703
8117,ESP,City,d9debf65c5c5c4e1,6118.7,2018,2018.0,2030,40.0,d9debf65c5c5c4e1_2030,ESP.12.32.32021,3671.22,0.028436155726361267,0.028436155726361267,5944.707693957113,3671.22,2273.4876939571136
8122,ARG,City,da6feadb025e61a0,19462.76,2019,2019.0,2030,48.8,da6feadb025e61a0_2030,ARG.82.014.2028,9964.93312,0.03679089727869678,0.03679089727869678,19462.76,9964.93312,9497.826879999999
8124,ITA,City,da74d1967fd184f4,2814.811,2011,2011.0,2030,40.0,da74d1967fd184f4_2030,ITA.19.83.035,1688.8866,0.01786680031720378,0.017866710593736235,2436.7578609014327,1688.8866,747.8712609014326
8126,ESP,City,da7f6cdd1e6eea83,40970.0,2005,2005.0,2030,41.0,da7f6cdd1e6eea83_2030,ESP.04.07.07006,24172.300000000003,0.013838465436646352,0.013838465436646352,33708.45029753953,24172.300000000003,9536.150297539527
8128,IND,City,da8d77efb36b3d47,2925297.0,2021,2021.0,2070,100.0,da8d77efb36b3d47_2070,IND.31.27.MC.1,0.0,0.014246386967327274,0.014246386967327274,3010462.423189219,1614544.748232038,1395917.674957181
8129,ESP,City,dad6a6358a26afe1,3205.4,2005,2005.0,2030,41.0,dad6a6358a26afe1_2030,ESP.09.43.43034,1891.1860000000004,0.013838465436646352,0.013838465436646352,2637.272799212429,1891.1860000000004,746.0867992124288
8134,ITA,City,dae89cbe8516d938,5740.911,2011,2011.0,2030,40.0,dae89cbe8516d938_2030,ITA.19.83.017,3444.5466,0.01786680031720378,0.017866756325231492,4969.857659354572,3444.5466,1525.311059354572
8135,GRC,City,daef0fa5f5b6418b,104311.1,2014,2014.0,2030,40.0,daef0fa5f5b6418b_2030,GRC.2.2.21.01,62586.66,0.021252193235536287,0.021252193235536287,93688.12223624562,62586.66,31101.462236245614
8138,GBR,City,db3ef5d74f32440f,1823400.0,2018,2021.0,2030,100.0,db3ef5d74f32440f_2030,GBR.1.01.54,0.0,0.05946309435929531,0.08005973889230611,1714974.9937452609,0.0,1714974.9937452609
8140,ITA,City,db5ced4b2f2c99ba,10956.0,2011,2011.0,2030,42.0,db5ced4b2f2c99ba_2030,ITA.19.87.020,6354.4800000000005,0.018626982412723203,0.018626982412723203,9425.945582785433,6354.4800000000005,3071.465582785432
8142,UKR,City,db64fff5148651fe,47466.2,2017,2017.0,2030,30.6,db64fff5148651fe_2030,UKR.32.06.003.001,32941.542799999996,0.020748395462830693,0.020748395462830693,45516.93902773086,32941.542799999996,12575.396227730867
8143,ITA,City,db9a73d579cf99a0,4727.4,2016,2016.0,2030,41.0,db9a73d579cf99a0_2030,ITA.18.79.092,2789.166,0.02484575848683046,0.02484575848683046,4383.714815324328,2789.166,1594.5488153243277
8144,ITA,City,dbb70317c41a9426,15194.5,2007,2007.0,2030,40.0,dbb70317c41a9426_2030,ITA.5.24.125,9116.699999999999,0.014736758555106588,0.014736758555106588,12714.924238995738,9116.699999999999,3598.224238995739
8145,ESP,City,dbfb6a8011d99e42,96586.3,2010,2010.0,2030,40.0,dbfb6a8011d99e42_2030,ESP.12.36.36017,57951.78,0.01696592574647271,0.01696592574647271,82800.4458547048,57951.78,24848.6658547048
8149,ESP,City,dc00f91c5a969653,14479.0,2005,2017.0,2030,47.0,dc00f91c5a969653_2030,ESP.04.07.07030,7673.870000000001,0.01552985003892382,0.023212057748412507,11629.855070254796,7673.870000000001,3955.9850702547956
8151,ESP,City,dc1f1fff01d50558,8934.14,2007,2015.0,2030,40.0,dc1f1fff01d50558_2030,ESP.10.03.03064,5360.4839999999995,0.014736758555106588,0.030146230484421332,7476.186333250937,5360.4839999999995,2115.702333250938
8154,ESP,City,dc4b13731ab07afb,11187.7,2020,2020.0,2030,40.0,dc4b13731ab07afb_2030,ESP.12.32.32042,6712.62,0.034219694129380196,0.034219694129380196,11584.104513204637,6712.62,4871.484513204637
8155,USA,City,dc5ae90b3519a630,10613344.0,2016,2020.0,2035,63.0,dc5ae90b3519a630_2035,USA.43.79.1600000US4748000,3926937.28,0.02604821376896216,0.03846293468847484,9805384.222546734,11119764.14606573,-1314379.9235189967
8167,ITA,City,dc905f72fc0f8996,16502.66,2011,2011.0,2030,40.0,dc905f72fc0f8996_2030,ITA.19.85.018,9901.596,0.01786680031720378,0.017866577713872678,14286.211927118244,9901.596,4384.615927118244
8168,ITA,City,dc96c04d4819e4d0,963239.0,2009,2020.0,2030,100.0,dc96c04d4819e4d0_2030,ITA.9.100.005,0.0,0.03355778300702772,0.07177346253629313,684688.427371643,0.0,684688.427371643
8172,BEL,City,dc9c12e34cb5687f,1615013.0,2020,2020.0,2050,100.0,dc9c12e34cb5687f_2050,BEL.1.1.1.2_1,0.0,0.023373891996774976,0.023373891996774976,1653665.601160303,1274850.6885663364,378814.9125939666
8174,UKR,City,dcd0f4164bb8a57a,5433446.4,2012,2012.0,2030,31.3,dcd0f4164bb8a57a_2030,UKR.63.12.027.001,3732777.6768000005,0.01524360500572719,0.01524360500572719,4879519.475473148,3732777.6768000005,1146741.7986731473
8175,FRA,City,dcdaefceb6957f7d,39485.1,2011,2011.0,2030,40.0,dcdaefceb6957f7d_2030,FRA.32.059.1.59271,23691.059999999998,0.01786680031720378,0.01786680031720378,34181.91410133012,23691.059999999998,10490.854101330122
8176,ESP,City,dd156e6cd3db2593,4332.089,2007,2007.0,2030,40.0,dd156e6cd3db2593_2030,ESP.10.03.03023,2599.2534,0.014736758555106588,0.014736806566328253,3625.1395854807206,2599.2534,1025.8861854807205
8177,ITA,City,dd24d23df06c0174,14765.32,2011,2011.0,2030,40.0,dd24d23df06c0174_2030,ITA.19.84.004,8859.192,0.01786680031720378,0.017866613720833646,12782.211515702169,8859.192,3923.01951570217
8178,ITA,City,dd2864e44bb48bbf,3141.214,2011,2011.0,2030,40.0,dd2864e44bb48bbf_2030,ITA.19.84.043,1884.7284,0.01786680031720378,0.017866697989459057,2719.3221524548653,1884.7284,834.5937524548654
8181,GRC,City,dd41514c2031141e,197900.1,2012,2012.0,2030,40.0,dd41514c2031141e_2030,GRC.2.2.20.01,118740.06,0.018868708060818307,0.018868708060818307,173195.22092118883,118740.06,54455.16092118883
8182,ESP,City,dd48c97c53033476,30784.0,2006,2006.0,2030,42.0,dd48c97c53033476_2030,ESP.06.39.39054,17854.72,0.014717961039953265,0.014717961039953265,25387.059907341718,17854.72,7532.339907341717
8184,ITA,City,dd6cb84b713f74d4,16095.4,2011,2017.0,2030,40.0,dd6cb84b713f74d4_2030,ITA.19.86.006,9657.24,0.01786680031720378,0.024999596671634094,13933.650420704236,9657.24,4276.4104207042365
8185,ITA,City,dd70ecdf9cc2343a,25344.6,2008,2008.0,2030,45.0,dd70ecdf9cc2343a_2030,ITA.5.24.102,13939.53,0.017032682327296378,0.017032682327296378,20980.474373069126,13939.53,7040.9443730691255
8187,ITA,City,dda53d7f061b0dc9,118710.5,2017,2017.0,2030,40.1,dda53d7f061b0dc9_2030,ITA.19.83.005,71107.5895,0.026276706858304966,0.026276706858304966,112553.82346475804,71107.5895,41446.23396475804
8189,ESP,City,ddcd5b8cee6f5c6b,12655.6,2010,2018.0,2030,40.0,ddcd5b8cee6f5c6b_2030,ESP.12.27.27059,7593.36,0.01696592574647271,0.030530958861755275,10849.25421678646,7593.36,3255.8942167864598
8243,ITA,City,dde371c80411bbbf,6200.086,2011,2011.0,2030,40.0,dde371c80411bbbf_2030,ITA.19.85.010,3720.0516,0.017866800317204,0.017866852160153712,5367.361538222243,3720.0516,1647.3099382222435
8252,ESP,City,de2ccfd70220da11,4254.9,2010,2015.0,2030,40.0,de2ccfd70220da11_2030,ESP.10.46.46128,2552.9399999999996,0.01696592574647271,0.017308871700998818,3647.5940901264817,2552.9399999999996,1094.654090126482
8255,ESP,City,de5ea1ac6ca79e7c,241359.3,2013,2013.0,2030,40.0,de5ea1ac6ca79e7c_2030,ESP.13.28.28022,144815.58,0.019989654407636115,0.019989654407636115,213819.83988120768,144815.58,69004.25988120769
8256,ESP,City,de88f9ea5268c4b0,10635.0,2010,2010.0,2030,40.0,de88f9ea5268c4b0_2030,ESP.12.36.36061,6381.0,0.01696592574647271,0.01696592574647271,9117.056369948798,6381.0,2736.0563699487975
8260,ITA,City,dea8c517f977ee93,8460.78,2011,2011.0,2030,40.0,dea8c517f977ee93_2030,ITA.19.88.007,5076.468,0.017866800317204,0.017866854589590586,7324.425041097817,5076.468,2247.9570410978167
8261,BEL,City,ded7c7807a5ac58d,195709.0,2011,2011.0,2030,40.0,ded7c7807a5ac58d_2030,BEL.2.3.2.3_1,117425.4,0.01786680031720378,0.01786680031720378,169423.61110538448,117425.4,51998.211105384486
8316,ESP,City,deef60abf84a264b,2650.0,2007,2015.0,2030,40.0,deef60abf84a264b_2030,ESP.10.03.03061,1590.0,0.014736758555106588,0.026842305675166322,2217.5490627094478,1590.0,627.5490627094478
8317,ZAF,City,defd312b65a0131b,1008657.0,2012,2014.0,2030,30.0,defd312b65a0131b_2030,ZAF.4.3.1_1,706059.8999999999,0.014682537333243761,0.005138994741701763,909445.6824406666,706059.8999999999,203385.7824406667
8321,ESP,City,df1a6d9f784e78e7,128227.3,2005,2017.0,2030,40.0,df1a6d9f784e78e7_2030,ESP.04.07.07014,76936.38,0.01354986801622915,0.017723634117565057,105933.27310785324,76936.38,28996.893107853233
8322,ARG,City,df3e580655342010,47005.35,2016,2016.0,2030,18.0,df3e580655342010_2030,ARG.54.084.0343,38544.387,0.011892621391418334,0.011892621391418334,45348.164969566984,38544.387,6803.7779695669815
8326,ITA,City,df62fd306bd062f5,65430.8,2011,2011.0,2030,43.0,df62fd306bd062f5_2030,ITA.19.87.009,37295.556000000004,0.019003277629532356,0.019003277629532356,56120.648532976964,37295.556000000004,18825.09253297696
8327,HUN,City,df6e02dc5bcb950f,8834.5,2011,2011.0,2030,40.0,df6e02dc5bcb950f_2030,HUN.17.109.1985,5300.7,0.01786680031720378,0.01786680031720378,7647.951255744597,5300.7,2347.251255744597
8329,ESP,City,df7514bc74c20d51,92986.7,2005,2017.0,2030,40.0,df7514bc74c20d51_2030,ESP.04.07.07005,55792.02,0.01354986801622915,0.028789364931852246,76819.7215920324,55792.02,21027.701592032397
8331,ESP,City,df9d86d2a48e0920,3656.1,2005,2017.0,2030,41.0,df9d86d2a48e0920_2030,ESP.04.07.07025,2157.099,0.013838465436646352,0.030215201194092822,3008.090435265665,2157.099,850.9914352656647
8332,ITA,City,dfa41ea885b05aa5,10610.2,2009,2009.0,2030,30.0,dfa41ea885b05aa5_2030,ITA.20.111.069,7427.14,0.012571906662961041,0.012571906662961041,9349.284209808287,7427.14,1922.144209808287
8333,ESP,City,dfa7b424c16a7e33,10072.0,2018,2018.0,2030,61.0,dfa7b424c16a7e33_2030,ESP.12.15.15071,3928.08,0.04048419984806895,0.04048419984806895,9664.243139130249,3928.08,5736.163139130249
8336,BEL,City,dfbfefec7bf5a6f5,41323.14,2011,2018.0,2030,40.0,dfbfefec7bf5a6f5_2030,BEL.2.4.1.8_1,24793.884,0.01786680031720378,0.031134816025779166,35773.08964336519,24793.884,10979.205643365189
8339,ESP,City,dfc60673b4fae245,4559.3,2005,2005.0,2030,45.0,dfc60673b4fae245_2030,ESP.09.25.25096,2507.6150000000002,0.014973539054925045,0.014973539054925045,3691.2097993807865,2507.6150000000002,1183.5947993807863
8340,ESP,City,dfe72a657be13a13,46847.3,2010,2010.0,2030,40.0,dfe72a657be13a13_2030,ESP.12.15.15035,28108.38,0.01696592574647271,0.01696592574647271,40160.74046825598,28108.38,12052.360468255978
8341,ESP,City,e03cd543f9626238,1031059.7,2005,2005.0,2030,35.0,e03cd543f9626238_2030,ESP.09.08.08187,670188.8049999999,0.012076523079759482,0.012076523079759482,869781.3627438579,670188.8049999999,199592.55774385796
8344,ARG,City,e04667c7539a3964,1049771.38,2014,2022.0,2030,35.0,e04667c7539a3964_2030,ARG.82.063.0147,682351.397,0.01893354582752349,0.03570150491276758,954084.539964499,682351.397,271733.14296449895
8346,USA,City,e06041315bea0fe9,3279390.0,2015,2020.0,2050,100.0,e06041315bea0fe9_2050,USA.3.8.1600000US0473000,0.0,0.020001609421198996,0.023373891996774976,3024785.050127832,2168430.2802410787,856354.7698867535
8349,USA,City,e06a5e0bba284cde,907621.0,2021,2022.0,2030,60.0,e06a5e0bba284cde_2030,USA.10.6.1600000US1216475,363048.4,0.053610276890664554,0.062986700508457,1013361.7430022305,363048.4,650313.3430022305
8352,UKR,City,e0f20a0c431b3bbc,67632.9,2015,2015.0,2030,33.53,e0f20a0c431b3bbc_2030,UKR.05.10.015.001,44955.58863,0.019464068030988768,0.019464068030988768,62519.00567313517,44955.58863,17563.417043135174
8355,BEL,City,e0f317f03cfb74e2,46831.4,2011,2020.0,2030,40.0,e0f317f03cfb74e2_2030,BEL.2.2.3.13_1,28098.84,0.01786680031720378,0.008426863974374088,40541.54331748005,28098.84,12442.703317480049
8356,ITA,City,e0fee18b998b8bad,25569.9,2015,2015.0,2030,40.0,e0fee18b998b8bad_2030,ITA.1.1.022,15341.94,0.02268495988716035,0.02268495988716035,23327.45491095047,15341.94,7985.514910950469
8358,ESP,City,e10da8233851fdb3,258939.0,2005,2017.0,2030,40.4,e10da8233851fdb3_2030,ESP.04.07.07033,154327.64400000003,0.013665543724341589,0.03266119656186239,213568.07584055993,154327.64400000003,59240.431840559904
8359,GRC,City,e120aa544ea47089,78848.3,2011,2011.0,2030,37.0,e120aa544ea47089_2030,GRC.4.3.43.02,49674.429000000004,0.016707013229320777,0.016707013229320777,68905.81394090365,49674.429000000004,19231.38494090365
